responseTime,Experiment,Condition,ItemId,Index,mousePositionX,mousePositionY,Word,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,response,device,hand,experiment_start_time,experiment_end_time,experiment_duration,submission_id,SubjectID
903,1.0,1.0,1.0,-1.0,356.0,110.0,,,,,,,,,1734697872130.0,1734698268600.0,396470.0,42,42
951,1.0,1.0,1.0,-1.0,388.0,113.0,,,,,,,,,,,,42,42
1002,1.0,1.0,1.0,-1.0,428.0,113.0,,,,,,,,,,,,42,42
1052,1.0,1.0,1.0,0.0,440.0,113.0, Hëna ,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,42,42
1102,1.0,1.0,1.0,0.0,440.0,113.0, Hëna ,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,42,42
1152,1.0,1.0,1.0,0.0,440.0,113.0, Hëna ,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,42,42
1202,1.0,1.0,1.0,0.0,440.0,114.0, Hëna ,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,42,42
1252,1.0,1.0,1.0,0.0,440.0,120.0, Hëna ,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,42,42
1302,1.0,1.0,1.0,0.0,438.0,126.0, Hëna ,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,42,42
1352,1.0,1.0,1.0,0.0,438.0,127.0, Hëna ,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,42,42
1402,1.0,1.0,1.0,0.0,438.0,127.0, Hëna ,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,42,42
1452,1.0,1.0,1.0,0.0,438.0,127.0, Hëna ,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,42,42
1502,1.0,1.0,1.0,0.0,449.0,127.0, Hëna ,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,42,42
1552,1.0,1.0,1.0,0.0,460.0,127.0, Hëna ,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,42,42
1602,1.0,1.0,1.0,0.0,464.0,126.0, Hëna ,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,42,42
1652,1.0,1.0,1.0,0.0,467.0,126.0, Hëna ,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,42,42
1702,1.0,1.0,1.0,0.0,480.0,126.0, Hëna ,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,42,42
1752,1.0,1.0,1.0,1.0,495.0,126.0, është ,111.1624984741211,481.25,131.1624984741211,530.2875022888184,,,,,,,42,42
1800,1.0,1.0,1.0,1.0,498.0,126.0, është ,111.1624984741211,481.25,131.1624984741211,530.2875022888184,,,,,,,42,42
1852,1.0,1.0,1.0,1.0,503.0,125.0, është ,111.1624984741211,481.25,131.1624984741211,530.2875022888184,,,,,,,42,42
1902,1.0,1.0,1.0,1.0,507.0,125.0, është ,111.1624984741211,481.25,131.1624984741211,530.2875022888184,,,,,,,42,42
1952,1.0,1.0,1.0,1.0,517.0,124.0, është ,111.1624984741211,481.25,131.1624984741211,530.2875022888184,,,,,,,42,42
2002,1.0,1.0,1.0,2.0,534.0,124.0, sateliti ,111.1624984741211,530.2875366210938,131.1624984741211,586.3125381469727,,,,,,,42,42
2052,1.0,1.0,1.0,2.0,546.0,124.0, sateliti ,111.1624984741211,530.2875366210938,131.1624984741211,586.3125381469727,,,,,,,42,42
2102,1.0,1.0,1.0,2.0,559.0,124.0, sateliti ,111.1624984741211,530.2875366210938,131.1624984741211,586.3125381469727,,,,,,,42,42
2152,1.0,1.0,1.0,2.0,568.0,124.0, sateliti ,111.1624984741211,530.2875366210938,131.1624984741211,586.3125381469727,,,,,,,42,42
2202,1.0,1.0,1.0,2.0,579.0,124.0, sateliti ,111.1624984741211,530.2875366210938,131.1624984741211,586.3125381469727,,,,,,,42,42
2252,1.0,1.0,1.0,2.0,583.0,124.0, sateliti ,111.1624984741211,530.2875366210938,131.1624984741211,586.3125381469727,,,,,,,42,42
2302,1.0,1.0,1.0,3.0,588.0,124.0, i ,111.1624984741211,586.3125,131.1624984741211,595.3125,,,,,,,42,42
2352,1.0,1.0,1.0,4.0,596.0,124.0, vetëm ,111.1624984741211,595.3125,131.1624984741211,649.3375015258789,,,,,,,42,42
2402,1.0,1.0,1.0,4.0,608.0,123.0, vetëm ,111.1624984741211,595.3125,131.1624984741211,649.3375015258789,,,,,,,42,42
2452,1.0,1.0,1.0,4.0,612.0,123.0, vetëm ,111.1624984741211,595.3125,131.1624984741211,649.3375015258789,,,,,,,42,42
2502,1.0,1.0,1.0,4.0,612.0,123.0, vetëm ,111.1624984741211,595.3125,131.1624984741211,649.3375015258789,,,,,,,42,42
2565,1.0,1.0,1.0,4.0,612.0,123.0, vetëm ,111.1624984741211,595.3125,131.1624984741211,649.3375015258789,,,,,,,42,42
2602,1.0,1.0,1.0,4.0,615.0,123.0, vetëm ,111.1624984741211,595.3125,131.1624984741211,649.3375015258789,,,,,,,42,42
2652,1.0,1.0,1.0,4.0,626.0,123.0, vetëm ,111.1624984741211,595.3125,131.1624984741211,649.3375015258789,,,,,,,42,42
2702,1.0,1.0,1.0,4.0,633.0,123.0, vetëm ,111.1624984741211,595.3125,131.1624984741211,649.3375015258789,,,,,,,42,42
2752,1.0,1.0,1.0,4.0,639.0,123.0, vetëm ,111.1624984741211,595.3125,131.1624984741211,649.3375015258789,,,,,,,42,42
2801,1.0,1.0,1.0,4.0,640.0,123.0, vetëm ,111.1624984741211,595.3125,131.1624984741211,649.3375015258789,,,,,,,42,42
2852,1.0,1.0,1.0,4.0,644.0,123.0, vetëm ,111.1624984741211,595.3125,131.1624984741211,649.3375015258789,,,,,,,42,42
2902,1.0,1.0,1.0,5.0,650.0,123.0, natyror ,111.1624984741211,649.3375244140625,131.1624984741211,710.3625259399414,,,,,,,42,42
2952,1.0,1.0,1.0,5.0,655.0,123.0, natyror ,111.1624984741211,649.3375244140625,131.1624984741211,710.3625259399414,,,,,,,42,42
3002,1.0,1.0,1.0,5.0,666.0,124.0, natyror ,111.1624984741211,649.3375244140625,131.1624984741211,710.3625259399414,,,,,,,42,42
3052,1.0,1.0,1.0,5.0,676.0,124.0, natyror ,111.1624984741211,649.3375244140625,131.1624984741211,710.3625259399414,,,,,,,42,42
3102,1.0,1.0,1.0,5.0,680.0,124.0, natyror ,111.1624984741211,649.3375244140625,131.1624984741211,710.3625259399414,,,,,,,42,42
3152,1.0,1.0,1.0,5.0,682.0,124.0, natyror ,111.1624984741211,649.3375244140625,131.1624984741211,710.3625259399414,,,,,,,42,42
3202,1.0,1.0,1.0,5.0,684.0,124.0, natyror ,111.1624984741211,649.3375244140625,131.1624984741211,710.3625259399414,,,,,,,42,42
3252,1.0,1.0,1.0,5.0,688.0,124.0, natyror ,111.1624984741211,649.3375244140625,131.1624984741211,710.3625259399414,,,,,,,42,42
3302,1.0,1.0,1.0,5.0,696.0,124.0, natyror ,111.1624984741211,649.3375244140625,131.1624984741211,710.3625259399414,,,,,,,42,42
3352,1.0,1.0,1.0,5.0,701.0,124.0, natyror ,111.1624984741211,649.3375244140625,131.1624984741211,710.3625259399414,,,,,,,42,42
3402,1.0,1.0,1.0,5.0,704.0,124.0, natyror ,111.1624984741211,649.3375244140625,131.1624984741211,710.3625259399414,,,,,,,42,42
3452,1.0,1.0,1.0,5.0,707.0,124.0, natyror ,111.1624984741211,649.3375244140625,131.1624984741211,710.3625259399414,,,,,,,42,42
3502,1.0,1.0,1.0,7.0,720.0,125.0, Tokës. ,111.1624984741211,719.0375366210938,131.1624984741211,775.0750389099121,,,,,,,42,42
3552,1.0,1.0,1.0,7.0,746.0,125.0, Tokës. ,111.1624984741211,719.0375366210938,131.1624984741211,775.0750389099121,,,,,,,42,42
3602,1.0,1.0,1.0,7.0,760.0,125.0, Tokës. ,111.1624984741211,719.0375366210938,131.1624984741211,775.0750389099121,,,,,,,42,42
3652,1.0,1.0,1.0,7.0,760.0,125.0, Tokës. ,111.1624984741211,719.0375366210938,131.1624984741211,775.0750389099121,,,,,,,42,42
3704,1.0,1.0,1.0,7.0,761.0,125.0, Tokës. ,111.1624984741211,719.0375366210938,131.1624984741211,775.0750389099121,,,,,,,42,42
3752,1.0,1.0,1.0,7.0,765.0,125.0, Tokës. ,111.1624984741211,719.0375366210938,131.1624984741211,775.0750389099121,,,,,,,42,42
3802,1.0,1.0,1.0,7.0,768.0,125.0, Tokës. ,111.1624984741211,719.0375366210938,131.1624984741211,775.0750389099121,,,,,,,42,42
3852,1.0,1.0,1.0,7.0,772.0,125.0, Tokës. ,111.1624984741211,719.0375366210938,131.1624984741211,775.0750389099121,,,,,,,42,42
3902,1.0,1.0,1.0,8.0,776.0,125.0, Ajo ,111.1624984741211,775.0750122070312,131.1624984741211,806.1000118255615,,,,,,,42,42
3952,1.0,1.0,1.0,8.0,784.0,125.0, Ajo ,111.1624984741211,775.0750122070312,131.1624984741211,806.1000118255615,,,,,,,42,42
4004,1.0,1.0,1.0,8.0,797.0,125.0, Ajo ,111.1624984741211,775.0750122070312,131.1624984741211,806.1000118255615,,,,,,,42,42
4051,1.0,1.0,1.0,8.0,801.0,125.0, Ajo ,111.1624984741211,775.0750122070312,131.1624984741211,806.1000118255615,,,,,,,42,42
4101,1.0,1.0,1.0,8.0,801.0,125.0, Ajo ,111.1624984741211,775.0750122070312,131.1624984741211,806.1000118255615,,,,,,,42,42
4152,1.0,1.0,1.0,8.0,805.0,125.0, Ajo ,111.1624984741211,775.0750122070312,131.1624984741211,806.1000118255615,,,,,,,42,42
4204,1.0,1.0,1.0,9.0,820.0,127.0, rrotullohet ,111.1624984741211,806.1000366210938,131.1624984741211,891.1500396728516,,,,,,,42,42
4252,1.0,1.0,1.0,9.0,823.0,127.0, rrotullohet ,111.1624984741211,806.1000366210938,131.1624984741211,891.1500396728516,,,,,,,42,42
4302,1.0,1.0,1.0,9.0,823.0,127.0, rrotullohet ,111.1624984741211,806.1000366210938,131.1624984741211,891.1500396728516,,,,,,,42,42
4352,1.0,1.0,1.0,9.0,823.0,127.0, rrotullohet ,111.1624984741211,806.1000366210938,131.1624984741211,891.1500396728516,,,,,,,42,42
4403,1.0,1.0,1.0,9.0,838.0,127.0, rrotullohet ,111.1624984741211,806.1000366210938,131.1624984741211,891.1500396728516,,,,,,,42,42
4452,1.0,1.0,1.0,9.0,848.0,127.0, rrotullohet ,111.1624984741211,806.1000366210938,131.1624984741211,891.1500396728516,,,,,,,42,42
4501,1.0,1.0,1.0,9.0,853.0,127.0, rrotullohet ,111.1624984741211,806.1000366210938,131.1624984741211,891.1500396728516,,,,,,,42,42
