responseTime,Experiment,Condition,ItemId,Index,mousePositionX,mousePositionY,Word,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,response,device,hand,experiment_start_time,experiment_end_time,experiment_duration,submission_id,SubjectID
628,1.0,1.0,1.0,-1.0,547.0,369.0,,,,,,,,,1733320000000.0,1733320000000.0,738643.0,23,23
678,1.0,1.0,1.0,92.0,496.0,326.0, me ,305.916687,481.916687,325.916687,511.9271049,,,,,,,23,23
728,1.0,1.0,1.0,76.0,441.0,279.0, dukshme ,265.916687,395.885437,285.916687,473.9271088,,,,,,,23,23
778,1.0,1.0,1.0,-1.0,320.0,139.0,,,,,,,,,,,,23,23
1128,1.0,1.0,1.0,-1.0,279.0,55.0,,,,,,,,,,,,23,23
1178,1.0,1.0,1.0,-1.0,298.0,91.0,,,,,,,,,,,,23,23
1228,1.0,1.0,1.0,-1.0,298.0,91.0,,,,,,,,,,,,23,23
1278,1.0,1.0,1.0,-1.0,298.0,91.0,,,,,,,,,,,,23,23
1328,1.0,1.0,1.0,-1.0,298.0,91.0,,,,,,,,,,,,23,23
1378,1.0,1.0,1.0,-1.0,300.0,92.0,,,,,,,,,,,,23,23
1428,1.0,1.0,1.0,0.0,300.0,77.0, Hëna ,65.91667175,296.78125,85.91667175,344.8229179,,,,,,,23,23
1478,1.0,1.0,1.0,0.0,300.0,75.0, Hëna ,65.91667175,296.78125,85.91667175,344.8229179,,,,,,,23,23
1529,1.0,1.0,1.0,0.0,300.0,75.0, Hëna ,65.91667175,296.78125,85.91667175,344.8229179,,,,,,,23,23
1579,1.0,1.0,1.0,0.0,300.0,75.0, Hëna ,65.91667175,296.78125,85.91667175,344.8229179,,,,,,,23,23
1628,1.0,1.0,1.0,0.0,300.0,75.0, Hëna ,65.91667175,296.78125,85.91667175,344.8229179,,,,,,,23,23
1680,1.0,1.0,1.0,0.0,302.0,75.0, Hëna ,65.91667175,296.78125,85.91667175,344.8229179,,,,,,,23,23
1728,1.0,1.0,1.0,0.0,302.0,73.0, Hëna ,65.91667175,296.78125,85.91667175,344.8229179,,,,,,,23,23
1776,1.0,1.0,1.0,0.0,313.0,77.0, Hëna ,65.91667175,296.78125,85.91667175,344.8229179,,,,,,,23,23
1830,1.0,1.0,1.0,0.0,322.0,83.0, Hëna ,65.91667175,296.78125,85.91667175,344.8229179,,,,,,,23,23
1878,1.0,1.0,1.0,0.0,328.0,84.0, Hëna ,65.91667175,296.78125,85.91667175,344.8229179,,,,,,,23,23
1928,1.0,1.0,1.0,1.0,345.0,84.0, është ,65.91667175,344.822937,85.91667175,393.8646049,,,,,,,23,23
1978,1.0,1.0,1.0,1.0,378.0,84.0, është ,65.91667175,344.822937,85.91667175,393.8646049,,,,,,,23,23
2030,1.0,1.0,1.0,2.0,435.0,84.0, sateliti ,65.91667175,393.8645935,85.91667175,449.8958435,,,,,,,23,23
2078,1.0,1.0,1.0,3.0,456.0,84.0, i ,65.91667175,449.8958435,85.91667175,458.8958435,,,,,,,23,23
2128,1.0,1.0,1.0,4.0,475.0,84.0, vetëm ,65.91667175,458.8958435,85.91667175,512.9166794,,,,,,,23,23
2178,1.0,1.0,1.0,4.0,495.0,84.0, vetëm ,65.91667175,458.8958435,85.91667175,512.9166794,,,,,,,23,23
2230,1.0,1.0,1.0,5.0,527.0,85.0, natyror ,65.91667175,512.916687,85.91667175,573.947937,,,,,,,23,23
2277,1.0,1.0,1.0,5.0,534.0,85.0, natyror ,65.91667175,512.916687,85.91667175,573.947937,,,,,,,23,23
2328,1.0,1.0,1.0,5.0,545.0,85.0, natyror ,65.91667175,512.916687,85.91667175,573.947937,,,,,,,23,23
2378,1.0,1.0,1.0,5.0,550.0,85.0, natyror ,65.91667175,512.916687,85.91667175,573.947937,,,,,,,23,23
2428,1.0,1.0,1.0,5.0,568.0,85.0, natyror ,65.91667175,512.916687,85.91667175,573.947937,,,,,,,23,23
2478,1.0,1.0,1.0,6.0,580.0,85.0, i ,65.91667175,573.947937,85.91667175,582.625021,,,,,,,23,23
2528,1.0,1.0,1.0,7.0,586.0,86.0, Tokës. ,65.91667175,582.625,85.91667175,638.65625,,,,,,,23,23
2580,1.0,1.0,1.0,7.0,598.0,86.0, Tokës. ,65.91667175,582.625,85.91667175,638.65625,,,,,,,23,23
2628,1.0,1.0,1.0,7.0,607.0,86.0, Tokës. ,65.91667175,582.625,85.91667175,638.65625,,,,,,,23,23
2676,1.0,1.0,1.0,7.0,619.0,86.0, Tokës. ,65.91667175,582.625,85.91667175,638.65625,,,,,,,23,23
2728,1.0,1.0,1.0,7.0,626.0,86.0, Tokës. ,65.91667175,582.625,85.91667175,638.65625,,,,,,,23,23
2780,1.0,1.0,1.0,8.0,644.0,86.0, Ajo ,65.91667175,638.65625,85.91667175,669.677084,,,,,,,23,23
2829,1.0,1.0,1.0,8.0,660.0,86.0, Ajo ,65.91667175,638.65625,85.91667175,669.677084,,,,,,,23,23
2880,1.0,1.0,1.0,9.0,674.0,86.0, rrotullohet ,65.91667175,669.677124,85.91667175,754.7292099,,,,,,,23,23
2926,1.0,1.0,1.0,9.0,683.0,86.0, rrotullohet ,65.91667175,669.677124,85.91667175,754.7292099,,,,,,,23,23
2979,1.0,1.0,1.0,9.0,701.0,86.0, rrotullohet ,65.91667175,669.677124,85.91667175,754.7292099,,,,,,,23,23
3028,1.0,1.0,1.0,9.0,710.0,86.0, rrotullohet ,65.91667175,669.677124,85.91667175,754.7292099,,,,,,,23,23
3078,1.0,1.0,1.0,9.0,730.0,86.0, rrotullohet ,65.91667175,669.677124,85.91667175,754.7292099,,,,,,,23,23
3127,1.0,1.0,1.0,9.0,752.0,86.0, rrotullohet ,65.91667175,669.677124,85.91667175,754.7292099,,,,,,,23,23
3178,1.0,1.0,1.0,10.0,766.0,86.0, rreth ,65.91667175,754.729187,85.91667175,796.416687,,,,,,,23,23
3228,1.0,1.0,1.0,10.0,774.0,86.0, rreth ,65.91667175,754.729187,85.91667175,796.416687,,,,,,,23,23
3279,1.0,1.0,1.0,10.0,790.0,86.0, rreth ,65.91667175,754.729187,85.91667175,796.416687,,,,,,,23,23
3328,1.0,1.0,1.0,11.0,797.0,85.0, Tokës ,65.91667175,796.416687,85.91667175,848.447937,,,,,,,23,23
3378,1.0,1.0,1.0,11.0,806.0,84.0, Tokës ,65.91667175,796.416687,85.91667175,848.447937,,,,,,,23,23
3428,1.0,1.0,1.0,11.0,821.0,79.0, Tokës ,65.91667175,796.416687,85.91667175,848.447937,,,,,,,23,23
3478,1.0,1.0,1.0,11.0,836.0,75.0, Tokës ,65.91667175,796.416687,85.91667175,848.447937,,,,,,,23,23
3530,1.0,1.0,1.0,12.0,854.0,72.0, në ,65.91667175,848.447937,85.91667175,873.479187,,,,,,,23,23
3578,1.0,1.0,1.0,12.0,864.0,72.0, në ,65.91667175,848.447937,85.91667175,873.479187,,,,,,,23,23
3628,1.0,1.0,1.0,13.0,882.0,72.0, një ,65.91667175,873.479187,85.91667175,897.500021,,,,,,,23,23
3677,1.0,1.0,1.0,-1.0,902.0,74.0,,,,,,,,,,,,23,23
3727,1.0,1.0,1.0,-1.0,912.0,75.0,,,,,,,,,,,,23,23
3777,1.0,1.0,1.0,-1.0,912.0,75.0,,,,,,,,,,,,23,23
3827,1.0,1.0,1.0,-1.0,913.0,76.0,,,,,,,,,,,,23,23
3877,1.0,1.0,1.0,-1.0,912.0,81.0,,,,,,,,,,,,23,23
3927,1.0,1.0,1.0,-1.0,843.0,95.0,,,,,,,,,,,,23,23
3980,1.0,1.0,1.0,-1.0,594.0,96.0,,,,,,,,,,,,23,23
4027,1.0,1.0,1.0,-1.0,517.0,96.0,,,,,,,,,,,,23,23
4080,1.0,1.0,1.0,-1.0,404.0,96.0,,,,,,,,,,,,23,23
4127,1.0,1.0,1.0,-1.0,339.0,99.0,,,,,,,,,,,,23,23
4177,1.0,1.0,1.0,-1.0,257.0,101.0,,,,,,,,,,,,23,23
4227,1.0,1.0,1.0,-1.0,213.0,103.0,,,,,,,,,,,,23,23
4526,1.0,1.0,1.0,-1.0,221.0,123.0,,,,,,,,,,,,23,23
