responseTime,Experiment,Condition,ItemId,Index,mousePositionX,mousePositionY,Word,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,response,device,hand,experiment_start_time,experiment_end_time,experiment_duration,submission_id,SubjectID
736,1.0,1.0,1.0,-1.0,907.0,439.0,,,,,,,,,1734686277700.0,1734686828324.0,550624.0,34,34
786,1.0,1.0,1.0,-1.0,906.0,432.0,,,,,,,,,,,,34,34
835,1.0,1.0,1.0,-1.0,906.0,430.0,,,,,,,,,,,,34,34
886,1.0,1.0,1.0,-1.0,906.0,430.0,,,,,,,,,,,,34,34
937,1.0,1.0,1.0,-1.0,906.0,430.0,,,,,,,,,,,,34,34
986,1.0,1.0,1.0,108.0,911.0,420.0, baticave ,403.265625,895.515625,423.265625,967.5625,,,,,,,34,34
1036,1.0,1.0,1.0,81.0,940.0,337.0, hënore. ,323.265625,922.578125,343.265625,988.640625,,,,,,,34,34
1535,1.0,1.0,1.0,-1.0,677.0,101.0,,,,,,,,,,,,34,34
1585,1.0,1.0,1.0,-1.0,672.0,112.0,,,,,,,,,,,,34,34
1636,1.0,1.0,1.0,-1.0,671.0,115.0,,,,,,,,,,,,34,34
1686,1.0,1.0,1.0,-1.0,671.0,115.0,,,,,,,,,,,,34,34
1735,1.0,1.0,1.0,-1.0,671.0,115.0,,,,,,,,,,,,34,34
1786,1.0,1.0,1.0,-1.0,671.0,115.0,,,,,,,,,,,,34,34
1835,1.0,1.0,1.0,-1.0,670.0,117.0,,,,,,,,,,,,34,34
1887,1.0,1.0,1.0,0.0,665.0,129.0, Hëna ,123.265625,625.375,143.265625,673.421875,,,,,,,34,34
1936,1.0,1.0,1.0,0.0,663.0,131.0, Hëna ,123.265625,625.375,143.265625,673.421875,,,,,,,34,34
1986,1.0,1.0,1.0,0.0,660.0,133.0, Hëna ,123.265625,625.375,143.265625,673.421875,,,,,,,34,34
2036,1.0,1.0,1.0,0.0,660.0,133.0, Hëna ,123.265625,625.375,143.265625,673.421875,,,,,,,34,34
2086,1.0,1.0,1.0,0.0,660.0,133.0, Hëna ,123.265625,625.375,143.265625,673.421875,,,,,,,34,34
2136,1.0,1.0,1.0,0.0,658.0,136.0, Hëna ,123.265625,625.375,143.265625,673.421875,,,,,,,34,34
2186,1.0,1.0,1.0,0.0,658.0,136.0, Hëna ,123.265625,625.375,143.265625,673.421875,,,,,,,34,34
2236,1.0,1.0,1.0,0.0,658.0,136.0, Hëna ,123.265625,625.375,143.265625,673.421875,,,,,,,34,34
2286,1.0,1.0,1.0,0.0,658.0,136.0, Hëna ,123.265625,625.375,143.265625,673.421875,,,,,,,34,34
2335,1.0,1.0,1.0,0.0,658.0,136.0, Hëna ,123.265625,625.375,143.265625,673.421875,,,,,,,34,34
2385,1.0,1.0,1.0,0.0,658.0,136.0, Hëna ,123.265625,625.375,143.265625,673.421875,,,,,,,34,34
2450,1.0,1.0,1.0,0.0,658.0,136.0, Hëna ,123.265625,625.375,143.265625,673.421875,,,,,,,34,34
2497,1.0,1.0,1.0,0.0,658.0,136.0, Hëna ,123.265625,625.375,143.265625,673.421875,,,,,,,34,34
2544,1.0,1.0,1.0,0.0,658.0,136.0, Hëna ,123.265625,625.375,143.265625,673.421875,,,,,,,34,34
2585,1.0,1.0,1.0,0.0,658.0,139.0, Hëna ,123.265625,625.375,143.265625,673.421875,,,,,,,34,34
2635,1.0,1.0,1.0,0.0,658.0,143.0, Hëna ,123.265625,625.375,143.265625,673.421875,,,,,,,34,34
2685,1.0,1.0,1.0,0.0,658.0,143.0, Hëna ,123.265625,625.375,143.265625,673.421875,,,,,,,34,34
2748,1.0,1.0,1.0,0.0,658.0,143.0, Hëna ,123.265625,625.375,143.265625,673.421875,,,,,,,34,34
2795,1.0,1.0,1.0,0.0,658.0,143.0, Hëna ,123.265625,625.375,143.265625,673.421875,,,,,,,34,34
2842,1.0,1.0,1.0,0.0,658.0,143.0, Hëna ,123.265625,625.375,143.265625,673.421875,,,,,,,34,34
2889,1.0,1.0,1.0,0.0,658.0,143.0, Hëna ,123.265625,625.375,143.265625,673.421875,,,,,,,34,34
2947,1.0,1.0,1.0,0.0,658.0,142.0, Hëna ,123.265625,625.375,143.265625,673.421875,,,,,,,34,34
2985,1.0,1.0,1.0,1.0,677.0,139.0, është ,123.265625,673.421875,143.265625,722.46875,,,,,,,34,34
3035,1.0,1.0,1.0,1.0,702.0,137.0, është ,123.265625,673.421875,143.265625,722.46875,,,,,,,34,34
3085,1.0,1.0,1.0,1.0,704.0,137.0, është ,123.265625,673.421875,143.265625,722.46875,,,,,,,34,34
3135,1.0,1.0,1.0,1.0,706.0,137.0, është ,123.265625,673.421875,143.265625,722.46875,,,,,,,34,34
3185,1.0,1.0,1.0,1.0,709.0,137.0, është ,123.265625,673.421875,143.265625,722.46875,,,,,,,34,34
3236,1.0,1.0,1.0,1.0,709.0,137.0, është ,123.265625,673.421875,143.265625,722.46875,,,,,,,34,34
3285,1.0,1.0,1.0,1.0,709.0,137.0, është ,123.265625,673.421875,143.265625,722.46875,,,,,,,34,34
3335,1.0,1.0,1.0,1.0,721.0,137.0, është ,123.265625,673.421875,143.265625,722.46875,,,,,,,34,34
3385,1.0,1.0,1.0,2.0,742.0,137.0, sateliti ,123.265625,722.46875,143.265625,778.5,,,,,,,34,34
3436,1.0,1.0,1.0,2.0,746.0,137.0, sateliti ,123.265625,722.46875,143.265625,778.5,,,,,,,34,34
