responseTime,Experiment,Condition,ItemId,Index,Word,mousePositionX,mousePositionY,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,response,device,hand,experiment_start_time,experiment_end_time,experiment_duration,submission_id,SubjectID
1785,1.0,1.0,1.0,104.0, kryesor ,956.0,421.0,401.26666259765625,924.2999877929688,425.26666259765625,992.2999877929688,,,,1734606055445.0,1734606582963.0,527518.0,33,33
1848,1.0,1.0,1.0,89.0, objekti ,832.0,373.0,361.26666259765625,804.2000122070312,385.26666259765625,866.4000091552734,,,,,,,33,33
1909,1.0,1.0,1.0,43.0, periudha ,692.0,258.0,241.26666259765625,664.4833374023438,265.26666259765625,745.8666687011719,,,,,,,33,33
1972,1.0,1.0,1.0,-1.0,,640.0,161.0,,,,,,,,,,,33,33
2034,1.0,1.0,1.0,-1.0,,613.0,129.0,,,,,,,,,,,33,33
2096,1.0,1.0,1.0,-1.0,,601.0,118.0,,,,,,,,,,,33,33
2160,1.0,1.0,1.0,-1.0,,601.0,118.0,,,,,,,,,,,33,33
2223,1.0,1.0,1.0,-1.0,,601.0,118.0,,,,,,,,,,,33,33
2287,1.0,1.0,1.0,-1.0,,601.0,118.0,,,,,,,,,,,33,33
2349,1.0,1.0,1.0,-1.0,,601.0,118.0,,,,,,,,,,,33,33
2410,1.0,1.0,1.0,-1.0,,601.0,118.0,,,,,,,,,,,33,33
2473,1.0,1.0,1.0,-1.0,,603.0,120.0,,,,,,,,,,,33,33
2534,1.0,1.0,1.0,-1.0,,610.0,124.0,,,,,,,,,,,33,33
2596,1.0,1.0,1.0,-1.0,,612.0,126.0,,,,,,,,,,,33,33
2660,1.0,1.0,1.0,-1.0,,615.0,127.0,,,,,,,,,,,33,33
2721,1.0,1.0,1.0,-1.0,,618.0,128.0,,,,,,,,,,,33,33
2784,1.0,1.0,1.0,0.0, Hëna ,627.0,129.0,121.26666259765624,625.36669921875,145.26666259765625,674.7500305175781,,,,,,,33,33
2848,1.0,1.0,1.0,0.0, Hëna ,630.0,130.0,121.26666259765624,625.36669921875,145.26666259765625,674.7500305175781,,,,,,,33,33
2912,1.0,1.0,1.0,0.0, Hëna ,630.0,130.0,121.26666259765624,625.36669921875,145.26666259765625,674.7500305175781,,,,,,,33,33
2974,1.0,1.0,1.0,0.0, Hëna ,638.0,132.0,121.26666259765624,625.36669921875,145.26666259765625,674.7500305175781,,,,,,,33,33
3036,1.0,1.0,1.0,0.0, Hëna ,643.0,132.0,121.26666259765624,625.36669921875,145.26666259765625,674.7500305175781,,,,,,,33,33
3097,1.0,1.0,1.0,0.0, Hëna ,645.0,133.0,121.26666259765624,625.36669921875,145.26666259765625,674.7500305175781,,,,,,,33,33
3161,1.0,1.0,1.0,0.0, Hëna ,645.0,133.0,121.26666259765624,625.36669921875,145.26666259765625,674.7500305175781,,,,,,,33,33
3221,1.0,1.0,1.0,0.0, Hëna ,648.0,134.0,121.26666259765624,625.36669921875,145.26666259765625,674.7500305175781,,,,,,,33,33
3284,1.0,1.0,1.0,0.0, Hëna ,657.0,136.0,121.26666259765624,625.36669921875,145.26666259765625,674.7500305175781,,,,,,,33,33
3347,1.0,1.0,1.0,0.0, Hëna ,666.0,137.0,121.26666259765624,625.36669921875,145.26666259765625,674.7500305175781,,,,,,,33,33
3409,1.0,1.0,1.0,0.0, Hëna ,672.0,138.0,121.26666259765624,625.36669921875,145.26666259765625,674.7500305175781,,,,,,,33,33
3471,1.0,1.0,1.0,1.0, është ,688.0,138.0,121.26666259765624,674.75,145.26666259765625,725.9666595458984,,,,,,,33,33
3534,1.0,1.0,1.0,1.0, është ,699.0,138.0,121.26666259765624,674.75,145.26666259765625,725.9666595458984,,,,,,,33,33
3596,1.0,1.0,1.0,1.0, është ,707.0,138.0,121.26666259765624,674.75,145.26666259765625,725.9666595458984,,,,,,,33,33
3659,1.0,1.0,1.0,1.0, është ,713.0,138.0,121.26666259765624,674.75,145.26666259765625,725.9666595458984,,,,,,,33,33
3721,1.0,1.0,1.0,2.0, sateliti ,730.0,138.0,121.26666259765624,725.9666748046875,145.26666259765625,786.4666748046875,,,,,,,33,33
3783,1.0,1.0,1.0,2.0, sateliti ,737.0,138.0,121.26666259765624,725.9666748046875,145.26666259765625,786.4666748046875,,,,,,,33,33
3845,1.0,1.0,1.0,2.0, sateliti ,749.0,138.0,121.26666259765624,725.9666748046875,145.26666259765625,786.4666748046875,,,,,,,33,33
3908,1.0,1.0,1.0,2.0, sateliti ,764.0,138.0,121.26666259765624,725.9666748046875,145.26666259765625,786.4666748046875,,,,,,,33,33
3971,1.0,1.0,1.0,2.0, sateliti ,772.0,138.0,121.26666259765624,725.9666748046875,145.26666259765625,786.4666748046875,,,,,,,33,33
4034,1.0,1.0,1.0,2.0, sateliti ,773.0,138.0,121.26666259765624,725.9666748046875,145.26666259765625,786.4666748046875,,,,,,,33,33
4098,1.0,1.0,1.0,2.0, sateliti ,775.0,138.0,121.26666259765624,725.9666748046875,145.26666259765625,786.4666748046875,,,,,,,33,33
