responseTime,Experiment,Condition,ItemId,Index,Word,mousePositionX,mousePositionY,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,response,device,hand,experiment_start_time,experiment_end_time,experiment_duration,submission_id,SubjectID
1080,1.0,1.0,1.0,93.0," ndikim, ",757.0,365.0,363.7833251953125,728.75,381.7833251953125,789.9333343505859,,,,1734640018483.0,1734640749555.0,731072.0,35,35
1130,1.0,1.0,1.0,-1.0,,670.0,265.0,,,,,,,,,,,35,35
1180,1.0,1.0,1.0,47.0, rrotullimit ,655.0,245.0,243.7833404541016,617.36669921875,261.7833404541016,699.9333648681641,,,,,,,35,35
1230,1.0,1.0,1.0,47.0, rrotullimit ,655.0,245.0,243.7833404541016,617.36669921875,261.7833404541016,699.9333648681641,,,,,,,35,35
1281,1.0,1.0,1.0,47.0, rrotullimit ,655.0,245.0,243.7833404541016,617.36669921875,261.7833404541016,699.9333648681641,,,,,,,35,35
1331,1.0,1.0,1.0,47.0, rrotullimit ,655.0,245.0,243.7833404541016,617.36669921875,261.7833404541016,699.9333648681641,,,,,,,35,35
1381,1.0,1.0,1.0,47.0, rrotullimit ,655.0,245.0,243.7833404541016,617.36669921875,261.7833404541016,699.9333648681641,,,,,,,35,35
1431,1.0,1.0,1.0,47.0, rrotullimit ,655.0,245.0,243.7833404541016,617.36669921875,261.7833404541016,699.9333648681641,,,,,,,35,35
1481,1.0,1.0,1.0,47.0, rrotullimit ,655.0,245.0,243.7833404541016,617.36669921875,261.7833404541016,699.9333648681641,,,,,,,35,35
1532,1.0,1.0,1.0,47.0, rrotullimit ,663.0,249.0,243.7833404541016,617.36669921875,261.7833404541016,699.9333648681641,,,,,,,35,35
1581,1.0,1.0,1.0,-1.0,,738.0,315.0,,,,,,,,,,,35,35
1632,1.0,1.0,1.0,93.0," ndikim, ",782.0,381.0,363.7833251953125,728.75,381.7833251953125,789.9333343505859,,,,,,,35,35
1682,1.0,1.0,1.0,-1.0,,785.0,386.0,,,,,,,,,,,35,35
1733,1.0,1.0,1.0,-1.0,,785.0,386.0,,,,,,,,,,,35,35
1782,1.0,1.0,1.0,-1.0,,785.0,386.0,,,,,,,,,,,35,35
