responseTime,Experiment,Condition,ItemId,Index,Word,mousePositionX,mousePositionY,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,response,device,hand,experiment_start_time,experiment_end_time,experiment_duration,submission_id,SubjectID
513,1.0,1.0,1.0,103.0, faktori ,504.0,395.0,391.1625061035156,478.2625122070313,411.1625061035156,532.2875137329102,,,,1733678392342.0,1733679187716.0,795374.0,40,40
562,1.0,1.0,1.0,-1.0,,470.0,257.0,,,,,,,,,,,40,40
613,1.0,1.0,1.0,-1.0,,438.0,189.0,,,,,,,,,,,40,40
665,1.0,1.0,1.0,-1.0,,419.0,173.0,,,,,,,,,,,40,40
713,1.0,1.0,1.0,-1.0,,400.0,162.0,,,,,,,,,,,40,40
763,1.0,1.0,1.0,-1.0,,379.0,141.0,,,,,,,,,,,40,40
808,1.0,1.0,1.0,-1.0,,385.0,125.0,,,,,,,,,,,40,40
862,1.0,1.0,1.0,-1.0,,404.0,119.0,,,,,,,,,,,40,40
912,1.0,1.0,1.0,-1.0,,424.0,134.0,,,,,,,,,,,40,40
963,1.0,1.0,1.0,14.0, distancë ,440.0,157.0,151.16250610351562,433.2124938964844,171.16250610351562,505.2624969482422,,,,,,,40,40
1014,1.0,1.0,1.0,14.0, distancë ,443.0,162.0,151.16250610351562,433.2124938964844,171.16250610351562,505.2624969482422,,,,,,,40,40
1064,1.0,1.0,1.0,14.0, distancë ,445.0,158.0,151.16250610351562,433.2124938964844,171.16250610351562,505.2624969482422,,,,,,,40,40
1112,1.0,1.0,1.0,-1.0,,446.0,146.0,,,,,,,,,,,40,40
1163,1.0,1.0,1.0,-1.0,,440.0,138.0,,,,,,,,,,,40,40
1215,1.0,1.0,1.0,0.0, Hëna ,433.0,132.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,40,40
1264,1.0,1.0,1.0,-1.0,,432.0,130.0,,,,,,,,,,,40,40
1313,1.0,1.0,1.0,-1.0,,432.0,128.0,,,,,,,,,,,40,40
1364,1.0,1.0,1.0,0.0, Hëna ,433.0,123.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,40,40
1414,1.0,1.0,1.0,0.0, Hëna ,434.0,123.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,40,40
1464,1.0,1.0,1.0,0.0, Hëna ,434.0,123.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,40,40
1515,1.0,1.0,1.0,0.0, Hëna ,434.0,123.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,40,40
1564,1.0,1.0,1.0,0.0, Hëna ,434.0,123.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,40,40
1614,1.0,1.0,1.0,0.0, Hëna ,434.0,123.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,40,40
1665,1.0,1.0,1.0,0.0, Hëna ,434.0,123.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,40,40
1714,1.0,1.0,1.0,0.0, Hëna ,434.0,123.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,40,40
1764,1.0,1.0,1.0,0.0, Hëna ,434.0,123.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,40,40
1814,1.0,1.0,1.0,0.0, Hëna ,434.0,123.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,40,40
1863,1.0,1.0,1.0,0.0, Hëna ,434.0,123.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,40,40
1906,1.0,1.0,1.0,0.0, Hëna ,434.0,123.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,40,40
1962,1.0,1.0,1.0,0.0, Hëna ,434.0,122.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,40,40
2011,1.0,1.0,1.0,0.0, Hëna ,434.0,123.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,40,40
2065,1.0,1.0,1.0,0.0, Hëna ,438.0,125.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,40,40
2113,1.0,1.0,1.0,0.0, Hëna ,441.0,125.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,40,40
2163,1.0,1.0,1.0,0.0, Hëna ,446.0,127.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,40,40
2213,1.0,1.0,1.0,0.0, Hëna ,453.0,129.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,40,40
2264,1.0,1.0,1.0,0.0, Hëna ,464.0,131.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,40,40
2312,1.0,1.0,1.0,0.0, Hëna ,468.0,131.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,40,40
2364,1.0,1.0,1.0,0.0, Hëna ,480.0,131.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,40,40
2412,1.0,1.0,1.0,1.0, është ,484.0,131.0,111.1624984741211,481.25,131.1624984741211,530.2875022888184,,,,,,,40,40
2463,1.0,1.0,1.0,1.0, është ,494.0,130.0,111.1624984741211,481.25,131.1624984741211,530.2875022888184,,,,,,,40,40
2512,1.0,1.0,1.0,1.0, është ,497.0,130.0,111.1624984741211,481.25,131.1624984741211,530.2875022888184,,,,,,,40,40
2562,1.0,1.0,1.0,1.0, është ,503.0,130.0,111.1624984741211,481.25,131.1624984741211,530.2875022888184,,,,,,,40,40
2612,1.0,1.0,1.0,1.0, është ,510.0,130.0,111.1624984741211,481.25,131.1624984741211,530.2875022888184,,,,,,,40,40
2662,1.0,1.0,1.0,1.0, është ,521.0,130.0,111.1624984741211,481.25,131.1624984741211,530.2875022888184,,,,,,,40,40
2712,1.0,1.0,1.0,1.0, është ,529.0,130.0,111.1624984741211,481.25,131.1624984741211,530.2875022888184,,,,,,,40,40
2758,1.0,1.0,1.0,2.0, sateliti ,536.0,130.0,111.1624984741211,530.2875366210938,131.1624984741211,586.3125381469727,,,,,,,40,40
2814,1.0,1.0,1.0,2.0, sateliti ,543.0,130.0,111.1624984741211,530.2875366210938,131.1624984741211,586.3125381469727,,,,,,,40,40
2865,1.0,1.0,1.0,2.0, sateliti ,547.0,130.0,111.1624984741211,530.2875366210938,131.1624984741211,586.3125381469727,,,,,,,40,40
2914,1.0,1.0,1.0,2.0, sateliti ,555.0,130.0,111.1624984741211,530.2875366210938,131.1624984741211,586.3125381469727,,,,,,,40,40
2964,1.0,1.0,1.0,2.0, sateliti ,565.0,130.0,111.1624984741211,530.2875366210938,131.1624984741211,586.3125381469727,,,,,,,40,40
3014,1.0,1.0,1.0,2.0, sateliti ,575.0,131.0,111.1624984741211,530.2875366210938,131.1624984741211,586.3125381469727,,,,,,,40,40
3058,1.0,1.0,1.0,2.0, sateliti ,580.0,131.0,111.1624984741211,530.2875366210938,131.1624984741211,586.3125381469727,,,,,,,40,40
