responseTime,Experiment,Condition,ItemId,Index,Word,mousePositionX,mousePositionY,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,response,device,hand,experiment_start_time,experiment_end_time,experiment_duration,submission_id,SubjectID
627,1.0,1.0,1.0,104.0, kryesor ,576.0,393.0,391.1625061,532.2875366,411.1625061,596.3000412,,,,1733160000000.0,1733160000000.0,495089.0,22,22
663,1.0,1.0,1.0,-1.0,,572.0,385.0,,,,,,,,,,,22,22
724,1.0,1.0,1.0,-1.0,,572.0,385.0,,,,,,,,,,,22,22
770,1.0,1.0,1.0,-1.0,,572.0,385.0,,,,,,,,,,,22,22
817,1.0,1.0,1.0,-1.0,,572.0,385.0,,,,,,,,,,,22,22
863,1.0,1.0,1.0,-1.0,,572.0,385.0,,,,,,,,,,,22,22
922,1.0,1.0,1.0,-1.0,,572.0,385.0,,,,,,,,,,,22,22
963,1.0,1.0,1.0,-1.0,,546.0,229.0,,,,,,,,,,,22,22
1017,1.0,1.0,1.0,15.0, mesatare ,549.0,165.0,151.1625061,505.2625122,171.1625061,585.3000107,,,,,,,22,22
1064,1.0,1.0,1.0,15.0, mesatare ,552.0,161.0,151.1625061,505.2625122,171.1625061,585.3000107,,,,,,,22,22
1126,1.0,1.0,1.0,15.0, mesatare ,552.0,161.0,151.1625061,505.2625122,171.1625061,585.3000107,,,,,,,22,22
1173,1.0,1.0,1.0,15.0, mesatare ,552.0,161.0,151.1625061,505.2625122,171.1625061,585.3000107,,,,,,,22,22
1219,1.0,1.0,1.0,15.0, mesatare ,552.0,161.0,151.1625061,505.2625122,171.1625061,585.3000107,,,,,,,22,22
1266,1.0,1.0,1.0,15.0, mesatare ,552.0,161.0,151.1625061,505.2625122,171.1625061,585.3000107,,,,,,,22,22
1313,1.0,1.0,1.0,15.0, mesatare ,552.0,161.0,151.1625061,505.2625122,171.1625061,585.3000107,,,,,,,22,22
1374,1.0,1.0,1.0,15.0, mesatare ,552.0,161.0,151.1625061,505.2625122,171.1625061,585.3000107,,,,,,,22,22
1412,1.0,1.0,1.0,15.0, mesatare ,549.0,159.0,151.1625061,505.2625122,171.1625061,585.3000107,,,,,,,22,22
1466,1.0,1.0,1.0,15.0, mesatare ,543.0,153.0,151.1625061,505.2625122,171.1625061,585.3000107,,,,,,,22,22
1512,1.0,1.0,1.0,-1.0,,540.0,149.0,,,,,,,,,,,22,22
1562,1.0,1.0,1.0,-1.0,,535.0,145.0,,,,,,,,,,,22,22
1614,1.0,1.0,1.0,-1.0,,524.0,139.0,,,,,,,,,,,22,22
1662,1.0,1.0,1.0,1.0, është ,493.0,123.0,111.1624985,481.25,131.1624985,530.2875023,,,,,,,22,22
1712,1.0,1.0,1.0,-1.0,,451.0,106.0,,,,,,,,,,,22,22
1762,1.0,1.0,1.0,-1.0,,424.0,96.0,,,,,,,,,,,22,22
1812,1.0,1.0,1.0,-1.0,,417.0,94.0,,,,,,,,,,,22,22
1868,1.0,1.0,1.0,-1.0,,415.0,94.0,,,,,,,,,,,22,22
1913,1.0,1.0,1.0,-1.0,,414.0,94.0,,,,,,,,,,,22,22
1974,1.0,1.0,1.0,-1.0,,414.0,96.0,,,,,,,,,,,22,22
