responseTime,Experiment,Condition,ItemId,Index,Word,mousePositionX,mousePositionY,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,response,device,hand,experiment_start_time,experiment_end_time,experiment_duration,submission_id,SubjectID
906,1.0,1.0,1.0,105.0, për ,613.0,410.0,391.1625061035156,596.2999877929688,411.1625061035156,627.324987411499,,,,1734890723702.0,1734891405433.0,681731.0,47,47
960,1.0,1.0,1.0,90.0, qiellor ,568.0,353.0,351.1625061035156,535.2999877929688,371.1625061035156,588.3249893188477,,,,,,,47,47
1009,1.0,1.0,1.0,-1.0,,537.0,305.0,,,,,,,,,,,47,47
1059,1.0,1.0,1.0,-1.0,,513.0,270.0,,,,,,,,,,,47,47
1106,1.0,1.0,1.0,43.0, periudha ,492.0,249.0,231.1625061035156,433.2124938964844,251.1625061035156,508.2749938964844,,,,,,,47,47
1159,1.0,1.0,1.0,-1.0,,468.0,227.0,,,,,,,,,,,47,47
1209,1.0,1.0,1.0,28.0, diametri ,452.0,193.0,191.1625061035156,433.2124938964844,211.1625061035156,502.2374954223633,,,,,,,47,47
1259,1.0,1.0,1.0,14.0, distancë ,446.0,162.0,151.16250610351562,433.2124938964844,171.16250610351562,505.2624969482422,,,,,,,47,47
1307,1.0,1.0,1.0,-1.0,,444.0,141.0,,,,,,,,,,,47,47
1354,1.0,1.0,1.0,0.0, Hëna ,440.0,125.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,47,47
1409,1.0,1.0,1.0,0.0, Hëna ,438.0,119.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,47,47
1459,1.0,1.0,1.0,0.0, Hëna ,438.0,119.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,47,47
1504,1.0,1.0,1.0,0.0, Hëna ,438.0,119.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,47,47
1555,1.0,1.0,1.0,0.0, Hëna ,438.0,118.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,47,47
1610,1.0,1.0,1.0,0.0, Hëna ,438.0,118.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,47,47
1659,1.0,1.0,1.0,0.0, Hëna ,438.0,118.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,47,47
1709,1.0,1.0,1.0,0.0, Hëna ,438.0,118.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,47,47
1756,1.0,1.0,1.0,0.0, Hëna ,438.0,118.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,47,47
1809,1.0,1.0,1.0,0.0, Hëna ,445.0,117.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,47,47
1858,1.0,1.0,1.0,0.0, Hëna ,458.0,117.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,47,47
1908,1.0,1.0,1.0,0.0, Hëna ,466.0,117.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,47,47
1958,1.0,1.0,1.0,0.0, Hëna ,473.0,117.0,111.1624984741211,433.2124938964844,131.1624984741211,481.24999618530273,,,,,,,47,47
2005,1.0,1.0,1.0,1.0, është ,482.0,119.0,111.1624984741211,481.25,131.1624984741211,530.2875022888184,,,,,,,47,47
2056,1.0,1.0,1.0,1.0, është ,488.0,119.0,111.1624984741211,481.25,131.1624984741211,530.2875022888184,,,,,,,47,47
2108,1.0,1.0,1.0,1.0, është ,492.0,119.0,111.1624984741211,481.25,131.1624984741211,530.2875022888184,,,,,,,47,47
2158,1.0,1.0,1.0,1.0, është ,502.0,119.0,111.1624984741211,481.25,131.1624984741211,530.2875022888184,,,,,,,47,47
2206,1.0,1.0,1.0,1.0, është ,515.0,122.0,111.1624984741211,481.25,131.1624984741211,530.2875022888184,,,,,,,47,47
2258,1.0,1.0,1.0,2.0, sateliti ,537.0,126.0,111.1624984741211,530.2875366210938,131.1624984741211,586.3125381469727,,,,,,,47,47
2303,1.0,1.0,1.0,2.0, sateliti ,547.0,126.0,111.1624984741211,530.2875366210938,131.1624984741211,586.3125381469727,,,,,,,47,47
2358,1.0,1.0,1.0,2.0, sateliti ,553.0,126.0,111.1624984741211,530.2875366210938,131.1624984741211,586.3125381469727,,,,,,,47,47
2408,1.0,1.0,1.0,2.0, sateliti ,564.0,126.0,111.1624984741211,530.2875366210938,131.1624984741211,586.3125381469727,,,,,,,47,47
2456,1.0,1.0,1.0,2.0, sateliti ,569.0,126.0,111.1624984741211,530.2875366210938,131.1624984741211,586.3125381469727,,,,,,,47,47
2508,1.0,1.0,1.0,2.0, sateliti ,576.0,126.0,111.1624984741211,530.2875366210938,131.1624984741211,586.3125381469727,,,,,,,47,47
2558,1.0,1.0,1.0,2.0, sateliti ,585.0,126.0,111.1624984741211,530.2875366210938,131.1624984741211,586.3125381469727,,,,,,,47,47
2608,1.0,1.0,1.0,3.0, i ,586.0,126.0,111.1624984741211,586.3125,131.1624984741211,595.3125,,,,,,,47,47
2658,1.0,1.0,1.0,3.0, i ,593.0,126.0,111.1624984741211,586.3125,131.1624984741211,595.3125,,,,,,,47,47
2707,1.0,1.0,1.0,4.0, vetëm ,601.0,126.0,111.1624984741211,595.3125,131.1624984741211,649.3375015258789,,,,,,,47,47
2758,1.0,1.0,1.0,4.0, vetëm ,604.0,126.0,111.1624984741211,595.3125,131.1624984741211,649.3375015258789,,,,,,,47,47
2807,1.0,1.0,1.0,4.0, vetëm ,619.0,126.0,111.1624984741211,595.3125,131.1624984741211,649.3375015258789,,,,,,,47,47
2855,1.0,1.0,1.0,4.0, vetëm ,624.0,126.0,111.1624984741211,595.3125,131.1624984741211,649.3375015258789,,,,,,,47,47
2904,1.0,1.0,1.0,4.0, vetëm ,632.0,127.0,111.1624984741211,595.3125,131.1624984741211,649.3375015258789,,,,,,,47,47
2954,1.0,1.0,1.0,4.0, vetëm ,638.0,128.0,111.1624984741211,595.3125,131.1624984741211,649.3375015258789,,,,,,,47,47
3007,1.0,1.0,1.0,5.0, natyror ,649.0,128.0,111.1624984741211,649.3375244140625,131.1624984741211,710.3625259399414,,,,,,,47,47
3060,1.0,1.0,1.0,5.0, natyror ,656.0,128.0,111.1624984741211,649.3375244140625,131.1624984741211,710.3625259399414,,,,,,,47,47
3107,1.0,1.0,1.0,5.0, natyror ,662.0,128.0,111.1624984741211,649.3375244140625,131.1624984741211,710.3625259399414,,,,,,,47,47
3157,1.0,1.0,1.0,5.0, natyror ,672.0,128.0,111.1624984741211,649.3375244140625,131.1624984741211,710.3625259399414,,,,,,,47,47
3205,1.0,1.0,1.0,5.0, natyror ,683.0,128.0,111.1624984741211,649.3375244140625,131.1624984741211,710.3625259399414,,,,,,,47,47
3257,1.0,1.0,1.0,5.0, natyror ,688.0,128.0,111.1624984741211,649.3375244140625,131.1624984741211,710.3625259399414,,,,,,,47,47
3303,1.0,1.0,1.0,5.0, natyror ,692.0,128.0,111.1624984741211,649.3375244140625,131.1624984741211,710.3625259399414,,,,,,,47,47
3357,1.0,1.0,1.0,5.0, natyror ,698.0,128.0,111.1624984741211,649.3375244140625,131.1624984741211,710.3625259399414,,,,,,,47,47
3407,1.0,1.0,1.0,6.0, i ,718.0,129.0,111.1624984741211,710.3624877929688,131.1624984741211,719.0374879837036,,,,,,,47,47
3457,1.0,1.0,1.0,7.0, Tokës. ,732.0,130.0,111.1624984741211,719.0375366210938,131.1624984741211,775.0750389099121,,,,,,,47,47
3504,1.0,1.0,1.0,7.0, Tokës. ,741.0,130.0,111.1624984741211,719.0375366210938,131.1624984741211,775.0750389099121,,,,,,,47,47
3557,1.0,1.0,1.0,7.0, Tokës. ,748.0,130.0,111.1624984741211,719.0375366210938,131.1624984741211,775.0750389099121,,,,,,,47,47
3610,1.0,1.0,1.0,7.0, Tokës. ,763.0,130.0,111.1624984741211,719.0375366210938,131.1624984741211,775.0750389099121,,,,,,,47,47
3655,1.0,1.0,1.0,8.0, Ajo ,776.0,130.0,111.1624984741211,775.0750122070312,131.1624984741211,806.1000118255615,,,,,,,47,47
3707,1.0,1.0,1.0,8.0, Ajo ,782.0,130.0,111.1624984741211,775.0750122070312,131.1624984741211,806.1000118255615,,,,,,,47,47
3757,1.0,1.0,1.0,8.0, Ajo ,787.0,130.0,111.1624984741211,775.0750122070312,131.1624984741211,806.1000118255615,,,,,,,47,47
3808,1.0,1.0,1.0,8.0, Ajo ,789.0,130.0,111.1624984741211,775.0750122070312,131.1624984741211,806.1000118255615,,,,,,,47,47
3856,1.0,1.0,1.0,8.0, Ajo ,794.0,130.0,111.1624984741211,775.0750122070312,131.1624984741211,806.1000118255615,,,,,,,47,47
3903,1.0,1.0,1.0,8.0, Ajo ,795.0,130.0,111.1624984741211,775.0750122070312,131.1624984741211,806.1000118255615,,,,,,,47,47
3959,1.0,1.0,1.0,8.0, Ajo ,798.0,130.0,111.1624984741211,775.0750122070312,131.1624984741211,806.1000118255615,,,,,,,47,47
4007,1.0,1.0,1.0,8.0, Ajo ,799.0,130.0,111.1624984741211,775.0750122070312,131.1624984741211,806.1000118255615,,,,,,,47,47
4054,1.0,1.0,1.0,8.0, Ajo ,800.0,130.0,111.1624984741211,775.0750122070312,131.1624984741211,806.1000118255615,,,,,,,47,47
4104,1.0,1.0,1.0,8.0, Ajo ,804.0,131.0,111.1624984741211,775.0750122070312,131.1624984741211,806.1000118255615,,,,,,,47,47
4153,1.0,1.0,1.0,9.0, rrotullohet ,808.0,131.0,111.1624984741211,806.1000366210938,131.1624984741211,891.1500396728516,,,,,,,47,47
4206,1.0,1.0,1.0,9.0, rrotullohet ,811.0,131.0,111.1624984741211,806.1000366210938,131.1624984741211,891.1500396728516,,,,,,,47,47
4255,1.0,1.0,1.0,9.0, rrotullohet ,819.0,131.0,111.1624984741211,806.1000366210938,131.1624984741211,891.1500396728516,,,,,,,47,47
4306,1.0,1.0,1.0,9.0, rrotullohet ,826.0,131.0,111.1624984741211,806.1000366210938,131.1624984741211,891.1500396728516,,,,,,,47,47
4354,1.0,1.0,1.0,9.0, rrotullohet ,835.0,131.0,111.1624984741211,806.1000366210938,131.1624984741211,891.1500396728516,,,,,,,47,47
4406,1.0,1.0,1.0,9.0, rrotullohet ,843.0,131.0,111.1624984741211,806.1000366210938,131.1624984741211,891.1500396728516,,,,,,,47,47
4456,1.0,1.0,1.0,9.0, rrotullohet ,844.0,131.0,111.1624984741211,806.1000366210938,131.1624984741211,891.1500396728516,,,,,,,47,47
4506,1.0,1.0,1.0,9.0, rrotullohet ,852.0,131.0,111.1624984741211,806.1000366210938,131.1624984741211,891.1500396728516,,,,,,,47,47
4555,1.0,1.0,1.0,9.0, rrotullohet ,857.0,130.0,111.1624984741211,806.1000366210938,131.1624984741211,891.1500396728516,,,,,,,47,47
4606,1.0,1.0,1.0,9.0, rrotullohet ,863.0,128.0,111.1624984741211,806.1000366210938,131.1624984741211,891.1500396728516,,,,,,,47,47
4664,1.0,1.0,1.0,9.0, rrotullohet ,864.0,128.0,111.1624984741211,806.1000366210938,131.1624984741211,891.1500396728516,,,,,,,47,47
4703,1.0,1.0,1.0,9.0, rrotullohet ,871.0,127.0,111.1624984741211,806.1000366210938,131.1624984741211,891.1500396728516,,,,,,,47,47
4756,1.0,1.0,1.0,9.0, rrotullohet ,877.0,126.0,111.1624984741211,806.1000366210938,131.1624984741211,891.1500396728516,,,,,,,47,47
4805,1.0,1.0,1.0,9.0, rrotullohet ,883.0,126.0,111.1624984741211,806.1000366210938,131.1624984741211,891.1500396728516,,,,,,,47,47
4856,1.0,1.0,1.0,9.0, rrotullohet ,889.0,126.0,111.1624984741211,806.1000366210938,131.1624984741211,891.1500396728516,,,,,,,47,47
4906,1.0,1.0,1.0,10.0, rreth ,902.0,125.0,111.1624984741211,891.1500244140625,131.1624984741211,932.8375244140624,,,,,,,47,47
4954,1.0,1.0,1.0,10.0, rreth ,909.0,125.0,111.1624984741211,891.1500244140625,131.1624984741211,932.8375244140624,,,,,,,47,47
5006,1.0,1.0,1.0,10.0, rreth ,916.0,125.0,111.1624984741211,891.1500244140625,131.1624984741211,932.8375244140624,,,,,,,47,47
5056,1.0,1.0,1.0,11.0, Tokës ,939.0,125.0,111.1624984741211,932.8375244140624,131.1624984741211,984.8625259399414,,,,,,,47,47
5103,1.0,1.0,1.0,11.0, Tokës ,962.0,125.0,111.1624984741211,932.8375244140624,131.1624984741211,984.8625259399414,,,,,,,47,47
5156,1.0,1.0,1.0,11.0, Tokës ,974.0,125.0,111.1624984741211,932.8375244140624,131.1624984741211,984.8625259399414,,,,,,,47,47
5205,1.0,1.0,1.0,11.0, Tokës ,983.0,125.0,111.1624984741211,932.8375244140624,131.1624984741211,984.8625259399414,,,,,,,47,47
5256,1.0,1.0,1.0,12.0, në ,995.0,125.0,111.1624984741211,984.8624877929688,131.1624984741211,1009.887487411499,,,,,,,47,47
5304,1.0,1.0,1.0,12.0, në ,996.0,125.0,111.1624984741211,984.8624877929688,131.1624984741211,1009.887487411499,,,,,,,47,47
5355,1.0,1.0,1.0,12.0, në ,1000.0,125.0,111.1624984741211,984.8624877929688,131.1624984741211,1009.887487411499,,,,,,,47,47
5406,1.0,1.0,1.0,13.0, një ,1015.0,125.0,111.1624984741211,1009.8875122070312,131.1624984741211,1033.9125118255615,,,,,,,47,47
5456,1.0,1.0,1.0,13.0, një ,1017.0,125.0,111.1624984741211,1009.8875122070312,131.1624984741211,1033.9125118255615,,,,,,,47,47
5510,1.0,1.0,1.0,13.0, një ,1017.0,125.0,111.1624984741211,1009.8875122070312,131.1624984741211,1033.9125118255615,,,,,,,47,47
5555,1.0,1.0,1.0,13.0, një ,1009.0,127.0,111.1624984741211,1009.8875122070312,131.1624984741211,1033.9125118255615,,,,,,,47,47
5605,1.0,1.0,1.0,11.0, Tokës ,935.0,127.0,111.1624984741211,932.8375244140624,131.1624984741211,984.8625259399414,,,,,,,47,47
5655,1.0,1.0,1.0,8.0, Ajo ,792.0,128.0,111.1624984741211,775.0750122070312,131.1624984741211,806.1000118255615,,,,,,,47,47
5705,1.0,1.0,1.0,4.0, vetëm ,630.0,130.0,111.1624984741211,595.3125,131.1624984741211,649.3375015258789,,,,,,,47,47
5755,1.0,1.0,1.0,2.0, sateliti ,568.0,133.0,111.1624984741211,530.2875366210938,131.1624984741211,586.3125381469727,,,,,,,47,47
5805,1.0,1.0,1.0,-1.0,,539.0,140.0,,,,,,,,,,,47,47
5858,1.0,1.0,1.0,15.0, mesatare ,508.0,153.0,151.16250610351562,505.2625122070313,171.16250610351562,585.3000106811523,,,,,,,47,47
5905,1.0,1.0,1.0,14.0, distancë ,492.0,160.0,151.16250610351562,433.2124938964844,171.16250610351562,505.2624969482422,,,,,,,47,47
5955,1.0,1.0,1.0,14.0, distancë ,486.0,162.0,151.16250610351562,433.2124938964844,171.16250610351562,505.2624969482422,,,,,,,47,47
6005,1.0,1.0,1.0,14.0, distancë ,484.0,163.0,151.16250610351562,433.2124938964844,171.16250610351562,505.2624969482422,,,,,,,47,47
6055,1.0,1.0,1.0,14.0, distancë ,479.0,163.0,151.16250610351562,433.2124938964844,171.16250610351562,505.2624969482422,,,,,,,47,47
6103,1.0,1.0,1.0,14.0, distancë ,475.0,163.0,151.16250610351562,433.2124938964844,171.16250610351562,505.2624969482422,,,,,,,47,47
6155,1.0,1.0,1.0,14.0, distancë ,468.0,163.0,151.16250610351562,433.2124938964844,171.16250610351562,505.2624969482422,,,,,,,47,47
6205,1.0,1.0,1.0,14.0, distancë ,464.0,163.0,151.16250610351562,433.2124938964844,171.16250610351562,505.2624969482422,,,,,,,47,47
6255,1.0,1.0,1.0,14.0, distancë ,463.0,163.0,151.16250610351562,433.2124938964844,171.16250610351562,505.2624969482422,,,,,,,47,47
6317,1.0,1.0,1.0,14.0, distancë ,463.0,163.0,151.16250610351562,433.2124938964844,171.16250610351562,505.2624969482422,,,,,,,47,47
