responseTime,Experiment,Condition,ItemId,Index,Word,mousePositionX,mousePositionY,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,response,device,hand,experiment_start_time,experiment_end_time,experiment_duration,submission_id,SubjectID
696,1.0,1.0,1.0,94.0, veçanërisht ,511.0,313.0,305.8333435058594,505.9479370117188,325.8333435058594,603.0000228881836,,,,1733663419343.0,1733664005701.0,586358.0,31,31
739,1.0,1.0,1.0,80.0, fazave ,489.0,272.0,265.8333435058594,467.9270935058594,285.8333435058594,525.9687614440918,,,,,,,31,31
790,1.0,1.0,1.0,48.0, është ,452.0,196.0,185.83334350585932,439.9166870117188,205.83334350585932,488.9583549499512,,,,,,,31,31
850,1.0,1.0,1.0,32.0, përballet ,427.0,157.0,145.83334350585938,411.5520935058594,165.83334350585938,485.6041793823242,,,,,,,31,31
890,1.0,1.0,1.0,-1.0,,406.0,139.0,,,,,,,,,,,31,31
946,1.0,1.0,1.0,-1.0,,390.0,131.0,,,,,,,,,,,31,31
994,1.0,1.0,1.0,15.0, mesatare ,338.0,117.0,105.83333587646484,300.8333435058594,125.83333587646484,380.87501525878906,,,,,,,31,31
1049,1.0,1.0,1.0,15.0, mesatare ,338.0,117.0,105.83333587646484,300.8333435058594,125.83333587646484,380.87501525878906,,,,,,,31,31
1093,1.0,1.0,1.0,-1.0,,245.0,100.0,,,,,,,,,,,31,31
1146,1.0,1.0,1.0,-1.0,,245.0,99.0,,,,,,,,,,,31,31
1193,1.0,1.0,1.0,-1.0,,245.0,99.0,,,,,,,,,,,31,31
1251,1.0,1.0,1.0,-1.0,,254.0,98.0,,,,,,,,,,,31,31
1290,1.0,1.0,1.0,0.0, Hëna ,264.0,88.0,65.83333587646484,228.78125,85.83333587646484,276.8229179382324,,,,,,,31,31
1351,1.0,1.0,1.0,0.0, Hëna ,265.0,86.0,65.83333587646484,228.78125,85.83333587646484,276.8229179382324,,,,,,,31,31
1401,1.0,1.0,1.0,0.0, Hëna ,264.0,84.0,65.83333587646484,228.78125,85.83333587646484,276.8229179382324,,,,,,,31,31
1452,1.0,1.0,1.0,0.0, Hëna ,263.0,83.0,65.83333587646484,228.78125,85.83333587646484,276.8229179382324,,,,,,,31,31
1492,1.0,1.0,1.0,0.0, Hëna ,261.0,81.0,65.83333587646484,228.78125,85.83333587646484,276.8229179382324,,,,,,,31,31
1545,1.0,1.0,1.0,0.0, Hëna ,255.0,77.0,65.83333587646484,228.78125,85.83333587646484,276.8229179382324,,,,,,,31,31
1601,1.0,1.0,1.0,0.0, Hëna ,250.0,74.0,65.83333587646484,228.78125,85.83333587646484,276.8229179382324,,,,,,,31,31
