responseTime,Experiment,Condition,ItemId,Index,mousePositionX,mousePositionY,Word,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,response,device,hand,experiment_start_time,experiment_end_time,experiment_duration,submission_id,SubjectID
498,1.0,1.0,1.0,-1.0,649.0,369.0,,,,,,,,,1734738473999.0,1734739059901.0,585902.0,49,49
531,1.0,1.0,1.0,109.0,646.0,357.0, të ,345.91668701171875,638.96875,365.9166870117188,658.65625,,,,,,,49,49
582,1.0,1.0,1.0,109.0,646.0,347.0, të ,345.91668701171875,638.96875,365.9166870117188,658.65625,,,,,,,49,49
631,1.0,1.0,1.0,109.0,646.0,347.0, të ,345.91668701171875,638.96875,365.9166870117188,658.65625,,,,,,,49,49
682,1.0,1.0,1.0,109.0,646.0,347.0, të ,345.91668701171875,638.96875,365.9166870117188,658.65625,,,,,,,49,49
731,1.0,1.0,1.0,109.0,646.0,347.0, të ,345.91668701171875,638.96875,365.9166870117188,658.65625,,,,,,,49,49
781,1.0,1.0,1.0,109.0,646.0,347.0, të ,345.91668701171875,638.96875,365.9166870117188,658.65625,,,,,,,49,49
830,1.0,1.0,1.0,109.0,646.0,347.0, të ,345.91668701171875,638.96875,365.9166870117188,658.65625,,,,,,,49,49
881,1.0,1.0,1.0,109.0,646.0,347.0, të ,345.91668701171875,638.96875,365.9166870117188,658.65625,,,,,,,49,49
930,1.0,1.0,1.0,109.0,646.0,347.0, të ,345.91668701171875,638.96875,365.9166870117188,658.65625,,,,,,,49,49
981,1.0,1.0,1.0,109.0,646.0,347.0, të ,345.91668701171875,638.96875,365.9166870117188,658.65625,,,,,,,49,49
1040,1.0,1.0,1.0,-1.0,631.0,341.0,,,,,,,,,,,,49,49
1083,1.0,1.0,1.0,-1.0,501.0,255.0,,,,,,,,,,,,49,49
1131,1.0,1.0,1.0,-1.0,458.0,181.0,,,,,,,,,,,,49,49
1181,1.0,1.0,1.0,31.0,451.0,153.0, Hëna ,145.9166717529297,431.5104370117188,165.9166717529297,479.5521049499512,,,,,,,49,49
1243,1.0,1.0,1.0,31.0,451.0,153.0, Hëna ,145.9166717529297,431.5104370117188,165.9166717529297,479.5521049499512,,,,,,,49,49
1290,1.0,1.0,1.0,31.0,451.0,153.0, Hëna ,145.9166717529297,431.5104370117188,165.9166717529297,479.5521049499512,,,,,,,49,49
1335,1.0,1.0,1.0,31.0,451.0,153.0, Hëna ,145.9166717529297,431.5104370117188,165.9166717529297,479.5521049499512,,,,,,,49,49
1382,1.0,1.0,1.0,31.0,451.0,153.0, Hëna ,145.9166717529297,431.5104370117188,165.9166717529297,479.5521049499512,,,,,,,49,49
1429,1.0,1.0,1.0,14.0,336.0,107.0, distancë ,105.91667175292967,296.78125,125.91667175292967,368.8333358764648,,,,,,,49,49
1479,1.0,1.0,1.0,0.0,304.0,85.0, Hëna ,65.91667175292969,296.78125,85.91667175292969,344.8229179382324,,,,,,,49,49
1531,1.0,1.0,1.0,0.0,299.0,79.0, Hëna ,65.91667175292969,296.78125,85.91667175292969,344.8229179382324,,,,,,,49,49
1582,1.0,1.0,1.0,0.0,298.0,77.0, Hëna ,65.91667175292969,296.78125,85.91667175292969,344.8229179382324,,,,,,,49,49
1631,1.0,1.0,1.0,0.0,298.0,75.0, Hëna ,65.91667175292969,296.78125,85.91667175292969,344.8229179382324,,,,,,,49,49
1685,1.0,1.0,1.0,0.0,299.0,75.0, Hëna ,65.91667175292969,296.78125,85.91667175292969,344.8229179382324,,,,,,,49,49
1733,1.0,1.0,1.0,0.0,302.0,75.0, Hëna ,65.91667175292969,296.78125,85.91667175292969,344.8229179382324,,,,,,,49,49
1786,1.0,1.0,1.0,0.0,304.0,75.0, Hëna ,65.91667175292969,296.78125,85.91667175292969,344.8229179382324,,,,,,,49,49
1829,1.0,1.0,1.0,0.0,308.0,77.0, Hëna ,65.91667175292969,296.78125,85.91667175292969,344.8229179382324,,,,,,,49,49
1879,1.0,1.0,1.0,0.0,312.0,78.0, Hëna ,65.91667175292969,296.78125,85.91667175292969,344.8229179382324,,,,,,,49,49
1933,1.0,1.0,1.0,0.0,316.0,79.0, Hëna ,65.91667175292969,296.78125,85.91667175292969,344.8229179382324,,,,,,,49,49
1982,1.0,1.0,1.0,0.0,320.0,81.0, Hëna ,65.91667175292969,296.78125,85.91667175292969,344.8229179382324,,,,,,,49,49
2032,1.0,1.0,1.0,0.0,328.0,83.0, Hëna ,65.91667175292969,296.78125,85.91667175292969,344.8229179382324,,,,,,,49,49
2080,1.0,1.0,1.0,0.0,334.0,83.0, Hëna ,65.91667175292969,296.78125,85.91667175292969,344.8229179382324,,,,,,,49,49
2131,1.0,1.0,1.0,0.0,337.0,83.0, Hëna ,65.91667175292969,296.78125,85.91667175292969,344.8229179382324,,,,,,,49,49
