responseTime,Experiment,Condition,ItemId,Index,mousePositionX,mousePositionY,Word,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,response,device,hand,experiment_start_time,experiment_end_time,experiment_duration,submission_id,SubjectID
424,1.0,1.0,1.0,-1.0,691.0,430.0,,,,,,,,,1733513121267.0,1733513667856.0,546589.0,3,3
474,1.0,1.0,1.0,62.0,607.0,277.0, me ,270.9125061035156,594.2875366210938,290.9125061035156,623.9750366210938,,,,,,,3,3
524,1.0,1.0,1.0,15.0,528.0,164.0, mesatare ,150.91250610351562,501.2625122070313,170.91250610351562,581.3000106811523,,,,,,,3,3
574,1.0,1.0,1.0,1.0,513.0,133.0, është ,110.9124984741211,477.25,130.9124984741211,526.2875022888184,,,,,,,3,3
624,1.0,1.0,1.0,1.0,512.0,126.0, është ,110.9124984741211,477.25,130.9124984741211,526.2875022888184,,,,,,,3,3
673,1.0,1.0,1.0,1.0,508.0,122.0, është ,110.9124984741211,477.25,130.9124984741211,526.2875022888184,,,,,,,3,3
723,1.0,1.0,1.0,1.0,490.0,122.0, është ,110.9124984741211,477.25,130.9124984741211,526.2875022888184,,,,,,,3,3
775,1.0,1.0,1.0,0.0,468.0,123.0, Hëna ,110.9124984741211,429.2124938964844,130.9124984741211,477.24999618530273,,,,,,,3,3
823,1.0,1.0,1.0,0.0,464.0,123.0, Hëna ,110.9124984741211,429.2124938964844,130.9124984741211,477.24999618530273,,,,,,,3,3
872,1.0,1.0,1.0,0.0,462.0,121.0, Hëna ,110.9124984741211,429.2124938964844,130.9124984741211,477.24999618530273,,,,,,,3,3
923,1.0,1.0,1.0,0.0,459.0,119.0, Hëna ,110.9124984741211,429.2124938964844,130.9124984741211,477.24999618530273,,,,,,,3,3
972,1.0,1.0,1.0,0.0,455.0,119.0, Hëna ,110.9124984741211,429.2124938964844,130.9124984741211,477.24999618530273,,,,,,,3,3
1022,1.0,1.0,1.0,0.0,454.0,120.0, Hëna ,110.9124984741211,429.2124938964844,130.9124984741211,477.24999618530273,,,,,,,3,3
1072,1.0,1.0,1.0,0.0,453.0,123.0, Hëna ,110.9124984741211,429.2124938964844,130.9124984741211,477.24999618530273,,,,,,,3,3
1122,1.0,1.0,1.0,0.0,451.0,128.0, Hëna ,110.9124984741211,429.2124938964844,130.9124984741211,477.24999618530273,,,,,,,3,3
1172,1.0,1.0,1.0,0.0,448.0,131.0, Hëna ,110.9124984741211,429.2124938964844,130.9124984741211,477.24999618530273,,,,,,,3,3
1230,1.0,1.0,1.0,0.0,448.0,131.0, Hëna ,110.9124984741211,429.2124938964844,130.9124984741211,477.24999618530273,,,,,,,3,3
1271,1.0,1.0,1.0,0.0,449.0,129.0, Hëna ,110.9124984741211,429.2124938964844,130.9124984741211,477.24999618530273,,,,,,,3,3
1321,1.0,1.0,1.0,0.0,456.0,126.0, Hëna ,110.9124984741211,429.2124938964844,130.9124984741211,477.24999618530273,,,,,,,3,3
1371,1.0,1.0,1.0,0.0,472.0,123.0, Hëna ,110.9124984741211,429.2124938964844,130.9124984741211,477.24999618530273,,,,,,,3,3
1421,1.0,1.0,1.0,1.0,492.0,122.0, është ,110.9124984741211,477.25,130.9124984741211,526.2875022888184,,,,,,,3,3
