responseTime,Experiment,Condition,ItemId,Index,Word,mousePositionX,mousePositionY,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,response,device,hand,experiment_start_time,experiment_end_time,experiment_duration,submission_id,SubjectID
1256,1.0,1.0,1.0,106.0, krijimin ,498.0,361.0,345.91668701171875,490.8958435058594,365.9166870117188,551.8958435058594,,,,1733423540014.0,1733424063247.0,523233.0,16,16
1308,1.0,1.0,1.0,-1.0,,423.0,261.0,,,,,,,,,,,16,16
1358,1.0,1.0,1.0,-1.0,,423.0,262.0,,,,,,,,,,,16,16
1408,1.0,1.0,1.0,-1.0,,423.0,262.0,,,,,,,,,,,16,16
1456,1.0,1.0,1.0,-1.0,,423.0,262.0,,,,,,,,,,,16,16
1507,1.0,1.0,1.0,-1.0,,423.0,262.0,,,,,,,,,,,16,16
1556,1.0,1.0,1.0,-1.0,,423.0,262.0,,,,,,,,,,,16,16
1607,1.0,1.0,1.0,60.0, së ,390.0,237.0,225.9166717529297,375.8020935058594,245.9166717529297,399.8229274749756,,,,,,,16,16
1657,1.0,1.0,1.0,28.0, diametri ,304.0,149.0,145.9166717529297,296.78125,165.9166717529297,365.8020858764648,,,,,,,16,16
1706,1.0,1.0,1.0,-1.0,,290.0,123.0,,,,,,,,,,,16,16
1757,1.0,1.0,1.0,-1.0,,289.0,123.0,,,,,,,,,,,16,16
1807,1.0,1.0,1.0,-1.0,,289.0,123.0,,,,,,,,,,,16,16
1857,1.0,1.0,1.0,-1.0,,289.0,123.0,,,,,,,,,,,16,16
1906,1.0,1.0,1.0,-1.0,,289.0,123.0,,,,,,,,,,,16,16
1957,1.0,1.0,1.0,-1.0,,289.0,123.0,,,,,,,,,,,16,16
2006,1.0,1.0,1.0,-1.0,,286.0,83.0,,,,,,,,,,,16,16
2056,1.0,1.0,1.0,-1.0,,287.0,69.0,,,,,,,,,,,16,16
2105,1.0,1.0,1.0,-1.0,,287.0,67.0,,,,,,,,,,,16,16
2157,1.0,1.0,1.0,-1.0,,287.0,67.0,,,,,,,,,,,16,16
2206,1.0,1.0,1.0,-1.0,,287.0,67.0,,,,,,,,,,,16,16
2257,1.0,1.0,1.0,-1.0,,287.0,67.0,,,,,,,,,,,16,16
2314,1.0,1.0,1.0,-1.0,,287.0,67.0,,,,,,,,,,,16,16
2366,1.0,1.0,1.0,-1.0,,287.0,67.0,,,,,,,,,,,16,16
2407,1.0,1.0,1.0,-1.0,,287.0,67.0,,,,,,,,,,,16,16
2467,1.0,1.0,1.0,-1.0,,287.0,67.0,,,,,,,,,,,16,16
2514,1.0,1.0,1.0,-1.0,,287.0,67.0,,,,,,,,,,,16,16
2566,1.0,1.0,1.0,-1.0,,287.0,67.0,,,,,,,,,,,16,16
2608,1.0,1.0,1.0,-1.0,,287.0,67.0,,,,,,,,,,,16,16
2660,1.0,1.0,1.0,-1.0,,287.0,67.0,,,,,,,,,,,16,16
2717,1.0,1.0,1.0,-1.0,,287.0,67.0,,,,,,,,,,,16,16
2766,1.0,1.0,1.0,-1.0,,287.0,67.0,,,,,,,,,,,16,16
2810,1.0,1.0,1.0,-1.0,,287.0,67.0,,,,,,,,,,,16,16
2862,1.0,1.0,1.0,-1.0,,287.0,67.0,,,,,,,,,,,16,16
2913,1.0,1.0,1.0,-1.0,,287.0,67.0,,,,,,,,,,,16,16
2956,1.0,1.0,1.0,-1.0,,288.0,67.0,,,,,,,,,,,16,16
3008,1.0,1.0,1.0,-1.0,,292.0,67.0,,,,,,,,,,,16,16
3058,1.0,1.0,1.0,-1.0,,296.0,67.0,,,,,,,,,,,16,16
3106,1.0,1.0,1.0,0.0, Hëna ,299.0,67.0,65.91667175292969,296.78125,85.91667175292969,344.8229179382324,,,,,,,16,16
3158,1.0,1.0,1.0,0.0, Hëna ,302.0,67.0,65.91667175292969,296.78125,85.91667175292969,344.8229179382324,,,,,,,16,16
3206,1.0,1.0,1.0,0.0, Hëna ,304.0,67.0,65.91667175292969,296.78125,85.91667175292969,344.8229179382324,,,,,,,16,16
3256,1.0,1.0,1.0,0.0, Hëna ,308.0,67.0,65.91667175292969,296.78125,85.91667175292969,344.8229179382324,,,,,,,16,16
3306,1.0,1.0,1.0,0.0, Hëna ,311.0,67.0,65.91667175292969,296.78125,85.91667175292969,344.8229179382324,,,,,,,16,16
3357,1.0,1.0,1.0,0.0, Hëna ,313.0,68.0,65.91667175292969,296.78125,85.91667175292969,344.8229179382324,,,,,,,16,16
3407,1.0,1.0,1.0,0.0, Hëna ,316.0,69.0,65.91667175292969,296.78125,85.91667175292969,344.8229179382324,,,,,,,16,16
3457,1.0,1.0,1.0,0.0, Hëna ,318.0,69.0,65.91667175292969,296.78125,85.91667175292969,344.8229179382324,,,,,,,16,16
3508,1.0,1.0,1.0,0.0, Hëna ,320.0,70.0,65.91667175292969,296.78125,85.91667175292969,344.8229179382324,,,,,,,16,16
3557,1.0,1.0,1.0,0.0, Hëna ,324.0,71.0,65.91667175292969,296.78125,85.91667175292969,344.8229179382324,,,,,,,16,16
