responseTime,Experiment,Condition,ItemId,Index,mousePositionX,mousePositionY,Word,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,response,device,hand,experiment_start_time,experiment_end_time,experiment_duration,submission_id,SubjectID
841,1.0,1.0,1.0,-1.0,240.0,354.0,,,,,,,,,1733572376392.0,1733573157120.0,780728.0,12,12
895,1.0,1.0,1.0,-1.0,173.0,260.0,,,,,,,,,,,,12,12
1498,1.0,1.0,1.0,-1.0,198.0,38.0,,,,,,,,,,,,12,12
1548,1.0,1.0,1.0,-1.0,218.0,46.0,,,,,,,,,,,,12,12
1599,1.0,1.0,1.0,-1.0,241.0,56.0,,,,,,,,,,,,12,12
1640,1.0,1.0,1.0,-1.0,259.0,66.0,,,,,,,,,,,,12,12
1690,1.0,1.0,1.0,-1.0,260.0,67.0,,,,,,,,,,,,12,12
1740,1.0,1.0,1.0,-1.0,265.0,70.0,,,,,,,,,,,,12,12
1791,1.0,1.0,1.0,0.0,268.0,71.0, Hëna ,65.91999816894531,268.2900085449219,85.7599983215332,316.32000732421875,,,,,,,12,12
1842,1.0,1.0,1.0,0.0,270.0,73.0, Hëna ,65.91999816894531,268.2900085449219,85.7599983215332,316.32000732421875,,,,,,,12,12
1893,1.0,1.0,1.0,0.0,271.0,73.0, Hëna ,65.91999816894531,268.2900085449219,85.7599983215332,316.32000732421875,,,,,,,12,12
1944,1.0,1.0,1.0,0.0,273.0,75.0, Hëna ,65.91999816894531,268.2900085449219,85.7599983215332,316.32000732421875,,,,,,,12,12
1994,1.0,1.0,1.0,0.0,273.0,75.0, Hëna ,65.91999816894531,268.2900085449219,85.7599983215332,316.32000732421875,,,,,,,12,12
2045,1.0,1.0,1.0,0.0,277.0,75.0, Hëna ,65.91999816894531,268.2900085449219,85.7599983215332,316.32000732421875,,,,,,,12,12
2095,1.0,1.0,1.0,0.0,282.0,75.0, Hëna ,65.91999816894531,268.2900085449219,85.7599983215332,316.32000732421875,,,,,,,12,12
2145,1.0,1.0,1.0,0.0,287.0,75.0, Hëna ,65.91999816894531,268.2900085449219,85.7599983215332,316.32000732421875,,,,,,,12,12
2196,1.0,1.0,1.0,0.0,298.0,75.0, Hëna ,65.91999816894531,268.2900085449219,85.7599983215332,316.32000732421875,,,,,,,12,12
2247,1.0,1.0,1.0,0.0,314.0,75.0, Hëna ,65.91999816894531,268.2900085449219,85.7599983215332,316.32000732421875,,,,,,,12,12
2297,1.0,1.0,1.0,1.0,331.0,75.0, është ,65.91999816894531,316.32000732421875,85.7599983215332,365.3500061035156,,,,,,,12,12
2348,1.0,1.0,1.0,1.0,337.0,75.0, është ,65.91999816894531,316.32000732421875,85.7599983215332,365.3500061035156,,,,,,,12,12
2398,1.0,1.0,1.0,1.0,348.0,75.0, është ,65.91999816894531,316.32000732421875,85.7599983215332,365.3500061035156,,,,,,,12,12
2448,1.0,1.0,1.0,1.0,359.0,75.0, është ,65.91999816894531,316.32000732421875,85.7599983215332,365.3500061035156,,,,,,,12,12
2498,1.0,1.0,1.0,1.0,364.0,75.0, është ,65.91999816894531,316.32000732421875,85.7599983215332,365.3500061035156,,,,,,,12,12
2540,1.0,1.0,1.0,2.0,372.0,75.0, sateliti ,65.91999816894531,365.3500061035156,85.7599983215332,421.3700065612793,,,,,,,12,12
2591,1.0,1.0,1.0,2.0,378.0,75.0, sateliti ,65.91999816894531,365.3500061035156,85.7599983215332,421.3700065612793,,,,,,,12,12
2642,1.0,1.0,1.0,2.0,385.0,75.0, sateliti ,65.91999816894531,365.3500061035156,85.7599983215332,421.3700065612793,,,,,,,12,12
2693,1.0,1.0,1.0,2.0,397.0,75.0, sateliti ,65.91999816894531,365.3500061035156,85.7599983215332,421.3700065612793,,,,,,,12,12
2743,1.0,1.0,1.0,2.0,410.0,75.0, sateliti ,65.91999816894531,365.3500061035156,85.7599983215332,421.3700065612793,,,,,,,12,12
2794,1.0,1.0,1.0,2.0,419.0,75.0, sateliti ,65.91999816894531,365.3500061035156,85.7599983215332,421.3700065612793,,,,,,,12,12
2845,1.0,1.0,1.0,3.0,424.0,75.0, i ,65.91999816894531,421.3699951171875,85.7599983215332,430.3699951171875,,,,,,,12,12
2895,1.0,1.0,1.0,3.0,428.0,75.0, i ,65.91999816894531,421.3699951171875,85.7599983215332,430.3699951171875,,,,,,,12,12
2940,1.0,1.0,1.0,4.0,431.0,75.0, vetëm ,65.91999816894531,430.3699951171875,85.7599983215332,484.3799934387207,,,,,,,12,12
2996,1.0,1.0,1.0,4.0,432.0,75.0, vetëm ,65.91999816894531,430.3699951171875,85.7599983215332,484.3799934387207,,,,,,,12,12
3041,1.0,1.0,1.0,4.0,438.0,75.0, vetëm ,65.91999816894531,430.3699951171875,85.7599983215332,484.3799934387207,,,,,,,12,12
3097,1.0,1.0,1.0,4.0,448.0,75.0, vetëm ,65.91999816894531,430.3699951171875,85.7599983215332,484.3799934387207,,,,,,,12,12
3147,1.0,1.0,1.0,4.0,463.0,75.0, vetëm ,65.91999816894531,430.3699951171875,85.7599983215332,484.3799934387207,,,,,,,12,12
3198,1.0,1.0,1.0,4.0,478.0,75.0, vetëm ,65.91999816894531,430.3699951171875,85.7599983215332,484.3799934387207,,,,,,,12,12
3247,1.0,1.0,1.0,5.0,495.0,75.0, natyror ,65.91999816894531,484.3799743652344,85.7599983215332,545.399974822998,,,,,,,12,12
3298,1.0,1.0,1.0,5.0,501.0,75.0, natyror ,65.91999816894531,484.3799743652344,85.7599983215332,545.399974822998,,,,,,,12,12
3348,1.0,1.0,1.0,5.0,512.0,75.0, natyror ,65.91999816894531,484.3799743652344,85.7599983215332,545.399974822998,,,,,,,12,12
3390,1.0,1.0,1.0,5.0,522.0,75.0, natyror ,65.91999816894531,484.3799743652344,85.7599983215332,545.399974822998,,,,,,,12,12
3442,1.0,1.0,1.0,5.0,528.0,75.0, natyror ,65.91999816894531,484.3799743652344,85.7599983215332,545.399974822998,,,,,,,12,12
3494,1.0,1.0,1.0,5.0,534.0,75.0, natyror ,65.91999816894531,484.3799743652344,85.7599983215332,545.399974822998,,,,,,,12,12
3544,1.0,1.0,1.0,5.0,539.0,75.0, natyror ,65.91999816894531,484.3799743652344,85.7599983215332,545.399974822998,,,,,,,12,12
3595,1.0,1.0,1.0,6.0,549.0,75.0, i ,65.91999816894531,545.3999633789062,85.7599983215332,554.0799627304077,,,,,,,12,12
3646,1.0,1.0,1.0,7.0,559.0,75.0, Tokës. ,65.91999816894531,554.0800170898438,85.7599983215332,610.1100158691406,,,,,,,12,12
3696,1.0,1.0,1.0,7.0,567.0,75.0, Tokës. ,65.91999816894531,554.0800170898438,85.7599983215332,610.1100158691406,,,,,,,12,12
3744,1.0,1.0,1.0,7.0,575.0,75.0, Tokës. ,65.91999816894531,554.0800170898438,85.7599983215332,610.1100158691406,,,,,,,12,12
