responseTime,Experiment,Condition,ItemId,Index,Word,mousePositionX,mousePositionY,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,response,device,hand,experiment_start_time,experiment_end_time,experiment_duration,submission_id,SubjectID
15485,1.0,1.0,16.0,30.0, 2006. ,764.0,217.0,203.03125,753.484375,223.03125,803.53125,,,,,,,15,15
15543,1.0,1.0,16.0,30.0, 2006. ,789.0,218.0,203.03125,753.484375,223.03125,803.53125,,,,,,,15,15
15592,1.0,1.0,16.0,30.0, 2006. ,794.0,218.0,203.03125,753.484375,223.03125,803.53125,,,,,,,15,15
15635,1.0,1.0,16.0,31.0, Mbetjet ,804.0,218.0,203.03125,803.53125,223.03125,867.5625,,,,,,,15,15
15684,1.0,1.0,16.0,31.0, Mbetjet ,814.0,218.0,203.03125,803.53125,223.03125,867.5625,,,,,,,15,15
15736,1.0,1.0,16.0,31.0, Mbetjet ,822.0,218.0,203.03125,803.53125,223.03125,867.5625,,,,,,,15,15
15794,1.0,1.0,16.0,31.0, Mbetjet ,836.0,218.0,203.03125,803.53125,223.03125,867.5625,,,,,,,15,15
15842,1.0,1.0,16.0,31.0, Mbetjet ,843.0,218.0,203.03125,803.53125,223.03125,867.5625,,,,,,,15,15
15892,1.0,1.0,16.0,31.0, Mbetjet ,844.0,218.0,203.03125,803.53125,223.03125,867.5625,,,,,,,15,15
15942,1.0,1.0,16.0,31.0, Mbetjet ,846.0,218.0,203.03125,803.53125,223.03125,867.5625,,,,,,,15,15
15992,1.0,1.0,16.0,31.0, Mbetjet ,846.0,218.0,203.03125,803.53125,223.03125,867.5625,,,,,,,15,15
16034,1.0,1.0,16.0,31.0, Mbetjet ,847.0,218.0,203.03125,803.53125,223.03125,867.5625,,,,,,,15,15
16085,1.0,1.0,16.0,31.0, Mbetjet ,858.0,218.0,203.03125,803.53125,223.03125,867.5625,,,,,,,15,15
16142,1.0,1.0,16.0,32.0," njerëzore, ",870.0,221.0,203.03125,867.5625,223.03125,952.609375,,,,,,,15,15
16183,1.0,1.0,16.0,32.0," njerëzore, ",878.0,221.0,203.03125,867.5625,223.03125,952.609375,,,,,,,15,15
16243,1.0,1.0,16.0,32.0," njerëzore, ",878.0,221.0,203.03125,867.5625,223.03125,952.609375,,,,,,,15,15
16290,1.0,1.0,16.0,32.0," njerëzore, ",878.0,221.0,203.03125,867.5625,223.03125,952.609375,,,,,,,15,15
16337,1.0,1.0,16.0,32.0," njerëzore, ",878.0,221.0,203.03125,867.5625,223.03125,952.609375,,,,,,,15,15
16385,1.0,1.0,16.0,32.0," njerëzore, ",878.0,221.0,203.03125,867.5625,223.03125,952.609375,,,,,,,15,15
16447,1.0,1.0,16.0,32.0," njerëzore, ",878.0,221.0,203.03125,867.5625,223.03125,952.609375,,,,,,,15,15
16494,1.0,1.0,16.0,32.0," njerëzore, ",878.0,221.0,203.03125,867.5625,223.03125,952.609375,,,,,,,15,15
16545,1.0,1.0,16.0,32.0," njerëzore, ",881.0,221.0,203.03125,867.5625,223.03125,952.609375,,,,,,,15,15
16585,1.0,1.0,16.0,32.0," njerëzore, ",883.0,221.0,203.03125,867.5625,223.03125,952.609375,,,,,,,15,15
16636,1.0,1.0,16.0,32.0," njerëzore, ",883.0,221.0,203.03125,867.5625,223.03125,952.609375,,,,,,,15,15
16684,1.0,1.0,16.0,32.0," njerëzore, ",887.0,221.0,203.03125,867.5625,223.03125,952.609375,,,,,,,15,15
16734,1.0,1.0,16.0,32.0," njerëzore, ",892.0,220.0,203.03125,867.5625,223.03125,952.609375,,,,,,,15,15
16784,1.0,1.0,16.0,32.0," njerëzore, ",905.0,220.0,203.03125,867.5625,223.03125,952.609375,,,,,,,15,15
16834,1.0,1.0,16.0,32.0," njerëzore, ",911.0,220.0,203.03125,867.5625,223.03125,952.609375,,,,,,,15,15
16889,1.0,1.0,16.0,32.0," njerëzore, ",918.0,220.0,203.03125,867.5625,223.03125,952.609375,,,,,,,15,15
16945,1.0,1.0,16.0,32.0," njerëzore, ",923.0,220.0,203.03125,867.5625,223.03125,952.609375,,,,,,,15,15
16987,1.0,1.0,16.0,32.0," njerëzore, ",934.0,220.0,203.03125,867.5625,223.03125,952.609375,,,,,,,15,15
17037,1.0,1.0,16.0,33.0, të ,954.0,220.0,203.03125,952.609375,223.03125,972.625,,,,,,,15,15
17089,1.0,1.0,16.0,33.0, të ,969.0,220.0,203.03125,952.609375,223.03125,972.625,,,,,,,15,15
17135,1.0,1.0,16.0,33.0, të ,970.0,220.0,203.03125,952.609375,223.03125,972.625,,,,,,,15,15
17184,1.0,1.0,16.0,34.0, cilat ,973.0,220.0,203.03125,972.625,223.03125,1009.640625,,,,,,,15,15
17234,1.0,1.0,16.0,34.0, cilat ,981.0,220.0,203.03125,972.625,223.03125,1009.640625,,,,,,,15,15
17297,1.0,1.0,16.0,34.0, cilat ,1005.0,217.0,203.03125,972.625,223.03125,1009.640625,,,,,,,15,15
17338,1.0,1.0,16.0,35.0, i ,1012.0,217.0,203.03125,1009.640625,223.03125,1018.640625,,,,,,,15,15
17388,1.0,1.0,16.0,35.0, i ,1016.0,215.0,203.03125,1009.640625,223.03125,1018.640625,,,,,,,15,15
17438,1.0,1.0,16.0,36.0, përkisnin ,1028.0,212.0,203.03125,1018.640625,223.03125,1095.6875,,,,,,,15,15
17488,1.0,1.0,16.0,36.0, përkisnin ,1041.0,210.0,203.03125,1018.640625,223.03125,1095.6875,,,,,,,15,15
17538,1.0,1.0,16.0,36.0, përkisnin ,1046.0,210.0,203.03125,1018.640625,223.03125,1095.6875,,,,,,,15,15
17583,1.0,1.0,16.0,36.0, përkisnin ,1055.0,212.0,203.03125,1018.640625,223.03125,1095.6875,,,,,,,15,15
17633,1.0,1.0,16.0,36.0, përkisnin ,1065.0,214.0,203.03125,1018.640625,223.03125,1095.6875,,,,,,,15,15
17684,1.0,1.0,16.0,36.0, përkisnin ,1074.0,218.0,203.03125,1018.640625,223.03125,1095.6875,,,,,,,15,15
17738,1.0,1.0,16.0,37.0, dy ,1098.0,219.0,203.03125,1095.6875,223.03125,1119.703125,,,,,,,15,15
17784,1.0,1.0,16.0,38.0, burrave ,1123.0,221.0,203.03125,1119.703125,223.03125,1185.75,,,,,,,15,15
17847,1.0,1.0,16.0,38.0, burrave ,1128.0,221.0,203.03125,1119.703125,223.03125,1185.75,,,,,,,15,15
17898,1.0,1.0,16.0,38.0, burrave ,1129.0,221.0,203.03125,1119.703125,223.03125,1185.75,,,,,,,15,15
17937,1.0,1.0,16.0,38.0, burrave ,1132.0,221.0,203.03125,1119.703125,223.03125,1185.75,,,,,,,15,15
17986,1.0,1.0,16.0,38.0, burrave ,1137.0,221.0,203.03125,1119.703125,223.03125,1185.75,,,,,,,15,15
18033,1.0,1.0,16.0,38.0, burrave ,1145.0,221.0,203.03125,1119.703125,223.03125,1185.75,,,,,,,15,15
18083,1.0,1.0,16.0,38.0, burrave ,1159.0,221.0,203.03125,1119.703125,223.03125,1185.75,,,,,,,15,15
18133,1.0,1.0,16.0,38.0, burrave ,1165.0,221.0,203.03125,1119.703125,223.03125,1185.75,,,,,,,15,15
18184,1.0,1.0,16.0,38.0, burrave ,1169.0,221.0,203.03125,1119.703125,223.03125,1185.75,,,,,,,15,15
18235,1.0,1.0,16.0,38.0, burrave ,1179.0,223.0,203.03125,1119.703125,223.03125,1185.75,,,,,,,15,15
18283,1.0,1.0,16.0,39.0, në ,1189.0,224.0,203.03125,1185.75,223.03125,1210.78125,,,,,,,15,15
18334,1.0,1.0,16.0,39.0, në ,1200.0,226.0,203.03125,1185.75,223.03125,1210.78125,,,,,,,15,15
18385,1.0,1.0,16.0,40.0, të ,1218.0,226.0,203.03125,1210.78125,223.03125,1230.796875,,,,,,,15,15
18435,1.0,1.0,16.0,41.0, 30-at ,1234.0,226.0,203.03125,1230.796875,223.03125,1276.828125,,,,,,,15,15
18484,1.0,1.0,16.0,41.0, 30-at ,1244.0,226.0,203.03125,1230.796875,223.03125,1276.828125,,,,,,,15,15
18535,1.0,1.0,16.0,41.0, 30-at ,1251.0,226.0,203.03125,1230.796875,223.03125,1276.828125,,,,,,,15,15
18585,1.0,1.0,16.0,41.0, 30-at ,1256.0,226.0,203.03125,1230.796875,223.03125,1276.828125,,,,,,,15,15
18634,1.0,1.0,16.0,41.0, 30-at ,1260.0,226.0,203.03125,1230.796875,223.03125,1276.828125,,,,,,,15,15
18684,1.0,1.0,16.0,41.0, 30-at ,1261.0,226.0,203.03125,1230.796875,223.03125,1276.828125,,,,,,,15,15
18734,1.0,1.0,16.0,41.0, 30-at ,1265.0,225.0,203.03125,1230.796875,223.03125,1276.828125,,,,,,,15,15
18784,1.0,1.0,16.0,41.0, 30-at ,1265.0,224.0,203.03125,1230.796875,223.03125,1276.828125,,,,,,,15,15
18848,1.0,1.0,16.0,41.0, 30-at ,1265.0,224.0,203.03125,1230.796875,223.03125,1276.828125,,,,,,,15,15
18887,1.0,1.0,16.0,41.0, 30-at ,1265.0,223.0,203.03125,1230.796875,223.03125,1276.828125,,,,,,,15,15
18935,1.0,1.0,16.0,30.0, 2006. ,790.0,223.0,203.03125,753.484375,223.03125,803.53125,,,,,,,15,15
18984,1.0,1.0,16.0,-1.0,,578.0,223.0,,,,,,,,,,,15,15
19035,1.0,1.0,16.0,-1.0,,548.0,223.0,,,,,,,,,,,15,15
19085,1.0,1.0,16.0,-1.0,,545.0,226.0,,,,,,,,,,,15,15
19134,1.0,1.0,16.0,-1.0,,544.0,231.0,,,,,,,,,,,15,15
19185,1.0,1.0,16.0,-1.0,,603.0,253.0,,,,,,,,,,,15,15
19236,1.0,1.0,16.0,44.0, të ,661.0,257.0,243.03125,656.390625,263.03125,676.40625,,,,,,,15,15
19285,1.0,1.0,16.0,44.0, të ,661.0,257.0,243.03125,656.390625,263.03125,676.40625,,,,,,,15,15
19335,1.0,1.0,16.0,44.0, të ,661.0,257.0,243.03125,656.390625,263.03125,676.40625,,,,,,,15,15
19386,1.0,1.0,16.0,44.0, të ,661.0,257.0,243.03125,656.390625,263.03125,676.40625,,,,,,,15,15
19438,1.0,1.0,16.0,44.0, të ,661.0,257.0,243.03125,656.390625,263.03125,676.40625,,,,,,,15,15
19488,1.0,1.0,16.0,44.0, të ,661.0,257.0,243.03125,656.390625,263.03125,676.40625,,,,,,,15,15
19535,1.0,1.0,16.0,44.0, të ,662.0,255.0,243.03125,656.390625,263.03125,676.40625,,,,,,,15,15
19586,1.0,1.0,16.0,44.0, të ,663.0,255.0,243.03125,656.390625,263.03125,676.40625,,,,,,,15,15
19638,1.0,1.0,16.0,44.0, të ,663.0,255.0,243.03125,656.390625,263.03125,676.40625,,,,,,,15,15
19687,1.0,1.0,16.0,44.0, të ,660.0,255.0,243.03125,656.390625,263.03125,676.40625,,,,,,,15,15
19736,1.0,1.0,16.0,44.0, të ,658.0,257.0,243.03125,656.390625,263.03125,676.40625,,,,,,,15,15
19792,1.0,1.0,16.0,44.0, të ,657.0,257.0,243.03125,656.390625,263.03125,676.40625,,,,,,,15,15
19843,1.0,1.0,16.0,44.0, të ,657.0,257.0,243.03125,656.390625,263.03125,676.40625,,,,,,,15,15
19887,1.0,1.0,16.0,44.0, të ,657.0,257.0,243.03125,656.390625,263.03125,676.40625,,,,,,,15,15
19937,1.0,1.0,16.0,45.0," hershme, ",684.0,257.0,243.03125,676.40625,263.03125,756.453125,,,,,,,15,15
19986,1.0,1.0,16.0,45.0," hershme, ",708.0,257.0,243.03125,676.40625,263.03125,756.453125,,,,,,,15,15
20038,1.0,1.0,16.0,45.0," hershme, ",714.0,257.0,243.03125,676.40625,263.03125,756.453125,,,,,,,15,15
20088,1.0,1.0,16.0,45.0," hershme, ",726.0,257.0,243.03125,676.40625,263.03125,756.453125,,,,,,,15,15
20147,1.0,1.0,16.0,45.0," hershme, ",733.0,257.0,243.03125,676.40625,263.03125,756.453125,,,,,,,15,15
20189,1.0,1.0,16.0,45.0," hershme, ",746.0,257.0,243.03125,676.40625,263.03125,756.453125,,,,,,,15,15
20237,1.0,1.0,16.0,45.0," hershme, ",752.0,257.0,243.03125,676.40625,263.03125,756.453125,,,,,,,15,15
20289,1.0,1.0,16.0,46.0, ishin ,775.0,257.0,243.03125,756.453125,263.03125,798.484375,,,,,,,15,15
20337,1.0,1.0,16.0,46.0, ishin ,787.0,257.0,243.03125,756.453125,263.03125,798.484375,,,,,,,15,15
20388,1.0,1.0,16.0,47.0, ruajtur ,800.0,257.0,243.03125,798.484375,263.03125,854.515625,,,,,,,15,15
