responseTime,Experiment,Condition,ItemId,Index,Word,mousePositionX,mousePositionY,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,response,device,hand,experiment_start_time,experiment_end_time,experiment_duration,submission_id,SubjectID
640,1.0,1.0,1.0,74.0, është ,368.0,275.0,265.91668701171875,331.82293701171875,285.91668701171875,380.8646049499512,,,,1733246759517.0,1733247295903.0,536386.0,14,14
1383,1.0,1.0,1.0,-1.0,,278.0,53.0,,,,,,,,,,,14,14
1437,1.0,1.0,1.0,-1.0,,254.0,75.0,,,,,,,,,,,14,14
1484,1.0,1.0,1.0,-1.0,,249.0,80.0,,,,,,,,,,,14,14
1538,1.0,1.0,1.0,-1.0,,249.0,80.0,,,,,,,,,,,14,14
1582,1.0,1.0,1.0,-1.0,,255.0,84.0,,,,,,,,,,,14,14
1642,1.0,1.0,1.0,-1.0,,272.0,85.0,,,,,,,,,,,14,14
1686,1.0,1.0,1.0,-1.0,,284.0,85.0,,,,,,,,,,,14,14
1735,1.0,1.0,1.0,-1.0,,286.0,85.0,,,,,,,,,,,14,14
1783,1.0,1.0,1.0,-1.0,,286.0,84.0,,,,,,,,,,,14,14
1835,1.0,1.0,1.0,-1.0,,286.0,84.0,,,,,,,,,,,14,14
1892,1.0,1.0,1.0,-1.0,,286.0,84.0,,,,,,,,,,,14,14
1940,1.0,1.0,1.0,-1.0,,286.0,84.0,,,,,,,,,,,14,14
1990,1.0,1.0,1.0,-1.0,,286.0,84.0,,,,,,,,,,,14,14
2040,1.0,1.0,1.0,-1.0,,286.0,84.0,,,,,,,,,,,14,14
2086,1.0,1.0,1.0,-1.0,,287.0,84.0,,,,,,,,,,,14,14
2136,1.0,1.0,1.0,-1.0,,289.0,83.0,,,,,,,,,,,14,14
2188,1.0,1.0,1.0,-1.0,,291.0,82.0,,,,,,,,,,,14,14
2234,1.0,1.0,1.0,-1.0,,296.0,79.0,,,,,,,,,,,14,14
2293,1.0,1.0,1.0,0.0, Hëna ,299.0,77.0,65.91667175292969,296.78125,85.91667175292969,344.8229179382324,,,,,,,14,14
2336,1.0,1.0,1.0,0.0, Hëna ,300.0,77.0,65.91667175292969,296.78125,85.91667175292969,344.8229179382324,,,,,,,14,14
2389,1.0,1.0,1.0,0.0, Hëna ,300.0,76.0,65.91667175292969,296.78125,85.91667175292969,344.8229179382324,,,,,,,14,14
2438,1.0,1.0,1.0,0.0, Hëna ,300.0,76.0,65.91667175292969,296.78125,85.91667175292969,344.8229179382324,,,,,,,14,14
2487,1.0,1.0,1.0,0.0, Hëna ,301.0,76.0,65.91667175292969,296.78125,85.91667175292969,344.8229179382324,,,,,,,14,14
2535,1.0,1.0,1.0,0.0, Hëna ,308.0,73.0,65.91667175292969,296.78125,85.91667175292969,344.8229179382324,,,,,,,14,14
2592,1.0,1.0,1.0,0.0, Hëna ,343.0,69.0,65.91667175292969,296.78125,85.91667175292969,344.8229179382324,,,,,,,14,14
2638,1.0,1.0,1.0,1.0, është ,358.0,69.0,65.91667175292969,344.82293701171875,85.91667175292969,393.8646049499512,,,,,,,14,14
2686,1.0,1.0,1.0,1.0, është ,362.0,69.0,65.91667175292969,344.82293701171875,85.91667175292969,393.8646049499512,,,,,,,14,14
2737,1.0,1.0,1.0,1.0, është ,370.0,69.0,65.91667175292969,344.82293701171875,85.91667175292969,393.8646049499512,,,,,,,14,14
2784,1.0,1.0,1.0,1.0, është ,387.0,70.0,65.91667175292969,344.82293701171875,85.91667175292969,393.8646049499512,,,,,,,14,14
2833,1.0,1.0,1.0,1.0, është ,393.0,71.0,65.91667175292969,344.82293701171875,85.91667175292969,393.8646049499512,,,,,,,14,14
2893,1.0,1.0,1.0,2.0, sateliti ,394.0,71.0,65.91667175292969,393.8645935058594,85.91667175292969,449.8958435058594,,,,,,,14,14
2935,1.0,1.0,1.0,2.0, sateliti ,394.0,71.0,65.91667175292969,393.8645935058594,85.91667175292969,449.8958435058594,,,,,,,14,14
2985,1.0,1.0,1.0,2.0, sateliti ,398.0,71.0,65.91667175292969,393.8645935058594,85.91667175292969,449.8958435058594,,,,,,,14,14
3042,1.0,1.0,1.0,2.0, sateliti ,419.0,71.0,65.91667175292969,393.8645935058594,85.91667175292969,449.8958435058594,,,,,,,14,14
3092,1.0,1.0,1.0,3.0, i ,456.0,71.0,65.91667175292969,449.8958435058594,85.91667175292969,458.8958435058594,,,,,,,14,14
3141,1.0,1.0,1.0,4.0, vetëm ,462.0,71.0,65.91667175292969,458.8958435058594,85.91667175292969,512.9166793823242,,,,,,,14,14
3183,1.0,1.0,1.0,4.0, vetëm ,466.0,71.0,65.91667175292969,458.8958435058594,85.91667175292969,512.9166793823242,,,,,,,14,14
