responseTime,Experiment,Condition,ItemId,Index,mousePositionX,mousePositionY,Word,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,response,device,hand,experiment_start_time,experiment_end_time,experiment_duration,submission_id,SubjectID
969,1.0,1.0,1.0,-1.0,692.0,418.0,,,,,,,,,1733300789922.0,1733301341749.0,551827.0,24,24
1017,1.0,1.0,1.0,-1.0,692.0,418.0,,,,,,,,,,,,24,24
3129,1.0,1.0,1.0,108.0,634.0,395.0, baticave ,383.5104370117188,571.25,403.5104370117188,643.3020858764648,,,,,,,24,24
3168,1.0,1.0,1.0,81.0,623.0,325.0, hënore. ,303.51043701171875,598.3021240234375,323.51043701171875,664.3542098999023,,,,,,,24,24
3216,1.0,1.0,1.0,50.0,601.0,236.0, barabartë ,223.5104217529297,576.3125,243.5104217529297,658.375,,,,,,,24,24
3270,1.0,1.0,1.0,34.0,590.0,201.0, Tokën ,183.5104217529297,587.625,203.5104217529297,640.6666679382324,,,,,,,24,24
3319,1.0,1.0,1.0,-1.0,579.0,170.0,,,,,,,,,,,,24,24
3367,1.0,1.0,1.0,-1.0,544.0,141.0,,,,,,,,,,,,24,24
3421,1.0,1.0,1.0,4.0,492.0,118.0, vetëm ,103.51042175292967,463.2291870117188,123.51042175292967,517.2500228881836,,,,,,,24,24
3468,1.0,1.0,1.0,2.0,439.0,105.0, sateliti ,103.51042175292967,398.1979370117188,123.51042175292967,454.2291870117188,,,,,,,24,24
3514,1.0,1.0,1.0,2.0,420.0,103.0, sateliti ,103.51042175292967,398.1979370117188,123.51042175292967,454.2291870117188,,,,,,,24,24
3568,1.0,1.0,1.0,1.0,390.0,107.0, është ,103.51042175292967,349.15625,123.51042175292967,398.1979179382324,,,,,,,24,24
3620,1.0,1.0,1.0,1.0,359.0,110.0, është ,103.51042175292967,349.15625,123.51042175292967,398.1979179382324,,,,,,,24,24
3675,1.0,1.0,1.0,0.0,322.0,108.0, Hëna ,103.51042175292967,301.1145935058594,123.51042175292967,349.1562614440918,,,,,,,24,24
3718,1.0,1.0,1.0,-1.0,298.0,101.0,,,,,,,,,,,,24,24
3766,1.0,1.0,1.0,-1.0,294.0,96.0,,,,,,,,,,,,24,24
3820,1.0,1.0,1.0,-1.0,292.0,88.0,,,,,,,,,,,,24,24
3870,1.0,1.0,1.0,-1.0,291.0,86.0,,,,,,,,,,,,24,24
3919,1.0,1.0,1.0,-1.0,291.0,86.0,,,,,,,,,,,,24,24
3970,1.0,1.0,1.0,-1.0,288.0,88.0,,,,,,,,,,,,24,24
4017,1.0,1.0,1.0,-1.0,288.0,91.0,,,,,,,,,,,,24,24
4064,1.0,1.0,1.0,-1.0,288.0,94.0,,,,,,,,,,,,24,24
4120,1.0,1.0,1.0,-1.0,288.0,94.0,,,,,,,,,,,,24,24
4170,1.0,1.0,1.0,-1.0,288.0,97.0,,,,,,,,,,,,24,24
4219,1.0,1.0,1.0,-1.0,288.0,98.0,,,,,,,,,,,,24,24
4268,1.0,1.0,1.0,-1.0,289.0,98.0,,,,,,,,,,,,24,24
4315,1.0,1.0,1.0,-1.0,289.0,98.0,,,,,,,,,,,,24,24
4378,1.0,1.0,1.0,-1.0,289.0,98.0,,,,,,,,,,,,24,24
4426,1.0,1.0,1.0,-1.0,289.0,98.0,,,,,,,,,,,,24,24
4473,1.0,1.0,1.0,-1.0,289.0,98.0,,,,,,,,,,,,24,24
