responseTime,Experiment,Condition,ItemId,Index,mousePositionX,mousePositionY,Word,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,response,hand,device,experiment_start_time,experiment_end_time,experiment_duration,submission_id,SubjectID
3425,1.0,1.0,4.0,2.0,530.0,131.0, here ,111.56666564941406,511.2833251953125,131.56666564941406,552.3333129882812,,,,,,,37,37
3486,1.0,1.0,4.0,2.0,535.0,132.0, here ,111.56666564941406,511.2833251953125,131.56666564941406,552.3333129882812,,,,,,,37,37
3550,1.0,1.0,4.0,2.0,535.0,132.0, here ,111.56666564941406,511.2833251953125,131.56666564941406,552.3333129882812,,,,,,,37,37
3612,1.0,1.0,4.0,3.0,553.0,134.0, pikëzat ,111.56666564941406,552.3333129882812,131.56666564941406,614.3833160400391,,,,,,,37,37
3674,1.0,1.0,4.0,3.0,565.0,134.0, pikëzat ,111.56666564941406,552.3333129882812,131.56666564941406,614.3833160400391,,,,,,,37,37
3736,1.0,1.0,4.0,3.0,574.0,133.0, pikëzat ,111.56666564941406,552.3333129882812,131.56666564941406,614.3833160400391,,,,,,,37,37
3797,1.0,1.0,4.0,3.0,580.0,133.0, pikëzat ,111.56666564941406,552.3333129882812,131.56666564941406,614.3833160400391,,,,,,,37,37
3858,1.0,1.0,4.0,3.0,587.0,133.0, pikëzat ,111.56666564941406,552.3333129882812,131.56666564941406,614.3833160400391,,,,,,,37,37
3918,1.0,1.0,4.0,3.0,597.0,131.0, pikëzat ,111.56666564941406,552.3333129882812,131.56666564941406,614.3833160400391,,,,,,,37,37
3980,1.0,1.0,4.0,3.0,610.0,130.0, pikëzat ,111.56666564941406,552.3333129882812,131.56666564941406,614.3833160400391,,,,,,,37,37
4042,1.0,1.0,4.0,4.0,621.0,130.0, e ,111.56666564941406,614.38330078125,131.56666564941406,629.3999633789062,,,,,,,37,37
4103,1.0,1.0,4.0,4.0,628.0,128.0, e ,111.56666564941406,614.38330078125,131.56666564941406,629.3999633789062,,,,,,,37,37
4161,1.0,1.0,4.0,5.0,636.0,127.0, vogla ,111.56666564941406,629.4000244140625,131.56666564941406,677.4500274658203,,,,,,,37,37
4224,1.0,1.0,4.0,5.0,646.0,126.0, vogla ,111.56666564941406,629.4000244140625,131.56666564941406,677.4500274658203,,,,,,,37,37
4286,1.0,1.0,4.0,5.0,654.0,126.0, vogla ,111.56666564941406,629.4000244140625,131.56666564941406,677.4500274658203,,,,,,,37,37
4347,1.0,1.0,4.0,5.0,656.0,126.0, vogla ,111.56666564941406,629.4000244140625,131.56666564941406,677.4500274658203,,,,,,,37,37
4408,1.0,1.0,4.0,5.0,657.0,126.0, vogla ,111.56666564941406,629.4000244140625,131.56666564941406,677.4500274658203,,,,,,,37,37
4471,1.0,1.0,4.0,5.0,658.0,126.0, vogla ,111.56666564941406,629.4000244140625,131.56666564941406,677.4500274658203,,,,,,,37,37
4532,1.0,1.0,4.0,5.0,658.0,126.0, vogla ,111.56666564941406,629.4000244140625,131.56666564941406,677.4500274658203,,,,,,,37,37
4593,1.0,1.0,4.0,5.0,658.0,126.0, vogla ,111.56666564941406,629.4000244140625,131.56666564941406,677.4500274658203,,,,,,,37,37
4657,1.0,1.0,4.0,5.0,658.0,126.0, vogla ,111.56666564941406,629.4000244140625,131.56666564941406,677.4500274658203,,,,,,,37,37
4718,1.0,1.0,4.0,5.0,658.0,126.0, vogla ,111.56666564941406,629.4000244140625,131.56666564941406,677.4500274658203,,,,,,,37,37
4780,1.0,1.0,4.0,5.0,658.0,126.0, vogla ,111.56666564941406,629.4000244140625,131.56666564941406,677.4500274658203,,,,,,,37,37
4841,1.0,1.0,4.0,5.0,658.0,126.0, vogla ,111.56666564941406,629.4000244140625,131.56666564941406,677.4500274658203,,,,,,,37,37
4903,1.0,1.0,4.0,5.0,658.0,126.0, vogla ,111.56666564941406,629.4000244140625,131.56666564941406,677.4500274658203,,,,,,,37,37
4965,1.0,1.0,4.0,5.0,661.0,126.0, vogla ,111.56666564941406,629.4000244140625,131.56666564941406,677.4500274658203,,,,,,,37,37
5027,1.0,1.0,4.0,5.0,665.0,126.0, vogla ,111.56666564941406,629.4000244140625,131.56666564941406,677.4500274658203,,,,,,,37,37
5088,1.0,1.0,4.0,5.0,670.0,126.0, vogla ,111.56666564941406,629.4000244140625,131.56666564941406,677.4500274658203,,,,,,,37,37
5150,1.0,1.0,4.0,5.0,675.0,126.0, vogla ,111.56666564941406,629.4000244140625,131.56666564941406,677.4500274658203,,,,,,,37,37
5210,1.0,1.0,4.0,6.0,682.0,126.0, të ,111.56666564941406,677.4500122070312,131.56666564941406,697.4666748046875,,,,,,,37,37
5270,1.0,1.0,4.0,6.0,690.0,126.0, të ,111.56666564941406,677.4500122070312,131.56666564941406,697.4666748046875,,,,,,,37,37
5331,1.0,1.0,4.0,7.0,701.0,126.0, shiut ,111.56666564941406,697.4666748046875,131.56666564941406,740.5000152587891,,,,,,,37,37
5393,1.0,1.0,4.0,7.0,709.0,127.0, shiut ,111.56666564941406,697.4666748046875,131.56666564941406,740.5000152587891,,,,,,,37,37
5453,1.0,1.0,4.0,7.0,716.0,129.0, shiut ,111.56666564941406,697.4666748046875,131.56666564941406,740.5000152587891,,,,,,,37,37
5514,1.0,1.0,4.0,7.0,722.0,129.0, shiut ,111.56666564941406,697.4666748046875,131.56666564941406,740.5000152587891,,,,,,,37,37
5575,1.0,1.0,4.0,7.0,726.0,129.0, shiut ,111.56666564941406,697.4666748046875,131.56666564941406,740.5000152587891,,,,,,,37,37
5636,1.0,1.0,4.0,8.0,745.0,129.0, të ,111.56666564941406,740.5,131.56666564941406,760.5166625976562,,,,,,,37,37
5698,1.0,1.0,4.0,8.0,750.0,129.0, të ,111.56666564941406,740.5,131.56666564941406,760.5166625976562,,,,,,,37,37
5759,1.0,1.0,4.0,9.0,761.0,128.0, imët ,111.56666564941406,760.5166625976562,131.56666564941406,799.5333404541016,,,,,,,37,37
5820,1.0,1.0,4.0,9.0,768.0,126.0, imët ,111.56666564941406,760.5166625976562,131.56666564941406,799.5333404541016,,,,,,,37,37
5882,1.0,1.0,4.0,9.0,776.0,126.0, imët ,111.56666564941406,760.5166625976562,131.56666564941406,799.5333404541016,,,,,,,37,37
5943,1.0,1.0,4.0,9.0,785.0,126.0, imët ,111.56666564941406,760.5166625976562,131.56666564941406,799.5333404541016,,,,,,,37,37
6004,1.0,1.0,4.0,9.0,792.0,126.0, imët ,111.56666564941406,760.5166625976562,131.56666564941406,799.5333404541016,,,,,,,37,37
6065,1.0,1.0,4.0,10.0,800.0,125.0, bulëzonin ,111.56666564941406,799.5333251953125,131.56666564941406,881.6333160400391,,,,,,,37,37
6128,1.0,1.0,4.0,10.0,807.0,125.0, bulëzonin ,111.56666564941406,799.5333251953125,131.56666564941406,881.6333160400391,,,,,,,37,37
6189,1.0,1.0,4.0,10.0,816.0,124.0, bulëzonin ,111.56666564941406,799.5333251953125,131.56666564941406,881.6333160400391,,,,,,,37,37
6249,1.0,1.0,4.0,10.0,818.0,124.0, bulëzonin ,111.56666564941406,799.5333251953125,131.56666564941406,881.6333160400391,,,,,,,37,37
6312,1.0,1.0,4.0,10.0,818.0,124.0, bulëzonin ,111.56666564941406,799.5333251953125,131.56666564941406,881.6333160400391,,,,,,,37,37
6374,1.0,1.0,4.0,10.0,818.0,124.0, bulëzonin ,111.56666564941406,799.5333251953125,131.56666564941406,881.6333160400391,,,,,,,37,37
6438,1.0,1.0,4.0,10.0,818.0,124.0, bulëzonin ,111.56666564941406,799.5333251953125,131.56666564941406,881.6333160400391,,,,,,,37,37
6499,1.0,1.0,4.0,10.0,823.0,122.0, bulëzonin ,111.56666564941406,799.5333251953125,131.56666564941406,881.6333160400391,,,,,,,37,37
6561,1.0,1.0,4.0,10.0,841.0,121.0, bulëzonin ,111.56666564941406,799.5333251953125,131.56666564941406,881.6333160400391,,,,,,,37,37
6622,1.0,1.0,4.0,10.0,862.0,120.0, bulëzonin ,111.56666564941406,799.5333251953125,131.56666564941406,881.6333160400391,,,,,,,37,37
6683,1.0,1.0,4.0,11.0,886.0,120.0, mbi ,111.56666564941406,881.63330078125,131.56666564941406,915.6499633789062,,,,,,,37,37
6744,1.0,1.0,4.0,11.0,914.0,118.0, mbi ,111.56666564941406,881.63330078125,131.56666564941406,915.6499633789062,,,,,,,37,37
6804,1.0,1.0,4.0,12.0,926.0,118.0, xhamat ,111.56666564941406,915.6500244140624,131.56666564941406,979.7000274658204,,,,,,,37,37
6865,1.0,1.0,4.0,12.0,934.0,118.0, xhamat ,111.56666564941406,915.6500244140624,131.56666564941406,979.7000274658204,,,,,,,37,37
6927,1.0,1.0,4.0,12.0,942.0,119.0, xhamat ,111.56666564941406,915.6500244140624,131.56666564941406,979.7000274658204,,,,,,,37,37
6991,1.0,1.0,4.0,12.0,950.0,119.0, xhamat ,111.56666564941406,915.6500244140624,131.56666564941406,979.7000274658204,,,,,,,37,37
7052,1.0,1.0,4.0,12.0,953.0,119.0, xhamat ,111.56666564941406,915.6500244140624,131.56666564941406,979.7000274658204,,,,,,,37,37
7114,1.0,1.0,4.0,12.0,958.0,119.0, xhamat ,111.56666564941406,915.6500244140624,131.56666564941406,979.7000274658204,,,,,,,37,37
7175,1.0,1.0,4.0,12.0,966.0,119.0, xhamat ,111.56666564941406,915.6500244140624,131.56666564941406,979.7000274658204,,,,,,,37,37
7237,1.0,1.0,4.0,12.0,977.0,119.0, xhamat ,111.56666564941406,915.6500244140624,131.56666564941406,979.7000274658204,,,,,,,37,37
7300,1.0,1.0,4.0,13.0,990.0,119.0, e ,111.56666564941406,979.7000122070312,131.56666564941406,994.7166748046876,,,,,,,37,37
7362,1.0,1.0,4.0,14.0,1006.0,119.0," karrocës.
— ",111.56666564941406,433.2166748046875,171.56666564941406,1068.7666625976562,,,,,,,37,37
7422,1.0,1.0,4.0,14.0,1018.0,120.0," karrocës.
— ",111.56666564941406,433.2166748046875,171.56666564941406,1068.7666625976562,,,,,,,37,37
7482,1.0,1.0,4.0,14.0,1022.0,121.0," karrocës.
— ",111.56666564941406,433.2166748046875,171.56666564941406,1068.7666625976562,,,,,,,37,37
7544,1.0,1.0,4.0,14.0,1026.0,121.0," karrocës.
— ",111.56666564941406,433.2166748046875,171.56666564941406,1068.7666625976562,,,,,,,37,37
7605,1.0,1.0,4.0,14.0,1026.0,121.0," karrocës.
— ",111.56666564941406,433.2166748046875,171.56666564941406,1068.7666625976562,,,,,,,37,37
7666,1.0,1.0,4.0,14.0,1026.0,122.0," karrocës.
— ",111.56666564941406,433.2166748046875,171.56666564941406,1068.7666625976562,,,,,,,37,37
7728,1.0,1.0,4.0,14.0,1026.0,122.0," karrocës.
— ",111.56666564941406,433.2166748046875,171.56666564941406,1068.7666625976562,,,,,,,37,37
7789,1.0,1.0,4.0,14.0,1026.0,122.0," karrocës.
— ",111.56666564941406,433.2166748046875,171.56666564941406,1068.7666625976562,,,,,,,37,37
7851,1.0,1.0,4.0,14.0,1011.0,124.0," karrocës.
— ",111.56666564941406,433.2166748046875,171.56666564941406,1068.7666625976562,,,,,,,37,37
7912,1.0,1.0,4.0,-1.0,782.0,137.0,,,,,,,,,,,,37,37
7974,1.0,1.0,4.0,-1.0,547.0,139.0,,,,,,,,,,,,37,37
8036,1.0,1.0,4.0,-1.0,526.0,138.0,,,,,,,,,,,,37,37
8098,1.0,1.0,4.0,-1.0,520.0,138.0,,,,,,,,,,,,37,37
8160,1.0,1.0,4.0,-1.0,520.0,138.0,,,,,,,,,,,,37,37
8221,1.0,1.0,4.0,-1.0,520.0,138.0,,,,,,,,,,,,37,37
8284,1.0,1.0,4.0,-1.0,520.0,138.0,,,,,,,,,,,,37,37
8345,1.0,1.0,4.0,-1.0,505.0,150.0,,,,,,,,,,,,37,37
8404,1.0,1.0,4.0,15.0,490.0,162.0, Bjeshkët ,151.56666564941406,456.2166748046875,171.56666564941406,530.2666778564453,,,,,,,37,37
8467,1.0,1.0,4.0,15.0,487.0,164.0, Bjeshkët ,151.56666564941406,456.2166748046875,171.56666564941406,530.2666778564453,,,,,,,37,37
8528,1.0,1.0,4.0,15.0,486.0,164.0, Bjeshkët ,151.56666564941406,456.2166748046875,171.56666564941406,530.2666778564453,,,,,,,37,37
8590,1.0,1.0,4.0,15.0,486.0,164.0, Bjeshkët ,151.56666564941406,456.2166748046875,171.56666564941406,530.2666778564453,,,,,,,37,37
8652,1.0,1.0,4.0,15.0,486.0,164.0, Bjeshkët ,151.56666564941406,456.2166748046875,171.56666564941406,530.2666778564453,,,,,,,37,37
8716,1.0,1.0,4.0,15.0,486.0,164.0, Bjeshkët ,151.56666564941406,456.2166748046875,171.56666564941406,530.2666778564453,,,,,,,37,37
8777,1.0,1.0,4.0,15.0,486.0,164.0, Bjeshkët ,151.56666564941406,456.2166748046875,171.56666564941406,530.2666778564453,,,,,,,37,37
8839,1.0,1.0,4.0,15.0,486.0,164.0, Bjeshkët ,151.56666564941406,456.2166748046875,171.56666564941406,530.2666778564453,,,,,,,37,37
8901,1.0,1.0,4.0,15.0,489.0,164.0, Bjeshkët ,151.56666564941406,456.2166748046875,171.56666564941406,530.2666778564453,,,,,,,37,37
8963,1.0,1.0,4.0,15.0,513.0,168.0, Bjeshkët ,151.56666564941406,456.2166748046875,171.56666564941406,530.2666778564453,,,,,,,37,37
9024,1.0,1.0,4.0,16.0,534.0,170.0, e ,151.56666564941406,530.2666625976562,171.56666564941406,545.2833404541016,,,,,,,37,37
9085,1.0,1.0,4.0,16.0,544.0,170.0, e ,151.56666564941406,530.2666625976562,171.56666564941406,545.2833404541016,,,,,,,37,37
9146,1.0,1.0,4.0,17.0,550.0,170.0," Nëmura, ",151.56666564941406,545.2833251953125,171.56666564941406,619.3333129882812,,,,,,,37,37
9208,1.0,1.0,4.0,17.0,554.0,170.0," Nëmura, ",151.56666564941406,545.2833251953125,171.56666564941406,619.3333129882812,,,,,,,37,37
9271,1.0,1.0,4.0,17.0,558.0,170.0," Nëmura, ",151.56666564941406,545.2833251953125,171.56666564941406,619.3333129882812,,,,,,,37,37
9331,1.0,1.0,4.0,17.0,562.0,170.0," Nëmura, ",151.56666564941406,545.2833251953125,171.56666564941406,619.3333129882812,,,,,,,37,37
9392,1.0,1.0,4.0,17.0,564.0,169.0," Nëmura, ",151.56666564941406,545.2833251953125,171.56666564941406,619.3333129882812,,,,,,,37,37
9452,1.0,1.0,4.0,17.0,566.0,169.0," Nëmura, ",151.56666564941406,545.2833251953125,171.56666564941406,619.3333129882812,,,,,,,37,37
9513,1.0,1.0,4.0,17.0,566.0,169.0," Nëmura, ",151.56666564941406,545.2833251953125,171.56666564941406,619.3333129882812,,,,,,,37,37
9575,1.0,1.0,4.0,17.0,566.0,169.0," Nëmura, ",151.56666564941406,545.2833251953125,171.56666564941406,619.3333129882812,,,,,,,37,37
9638,1.0,1.0,4.0,17.0,566.0,169.0," Nëmura, ",151.56666564941406,545.2833251953125,171.56666564941406,619.3333129882812,,,,,,,37,37
9700,1.0,1.0,4.0,17.0,566.0,169.0," Nëmura, ",151.56666564941406,545.2833251953125,171.56666564941406,619.3333129882812,,,,,,,37,37
9762,1.0,1.0,4.0,17.0,566.0,169.0," Nëmura, ",151.56666564941406,545.2833251953125,171.56666564941406,619.3333129882812,,,,,,,37,37
9825,1.0,1.0,4.0,17.0,566.0,169.0," Nëmura, ",151.56666564941406,545.2833251953125,171.56666564941406,619.3333129882812,,,,,,,37,37
9888,1.0,1.0,4.0,17.0,566.0,169.0," Nëmura, ",151.56666564941406,545.2833251953125,171.56666564941406,619.3333129882812,,,,,,,37,37
9952,1.0,1.0,4.0,17.0,566.0,169.0," Nëmura, ",151.56666564941406,545.2833251953125,171.56666564941406,619.3333129882812,,,,,,,37,37
10012,1.0,1.0,4.0,17.0,566.0,169.0," Nëmura, ",151.56666564941406,545.2833251953125,171.56666564941406,619.3333129882812,,,,,,,37,37
10075,1.0,1.0,4.0,17.0,566.0,169.0," Nëmura, ",151.56666564941406,545.2833251953125,171.56666564941406,619.3333129882812,,,,,,,37,37
10138,1.0,1.0,4.0,17.0,567.0,169.0," Nëmura, ",151.56666564941406,545.2833251953125,171.56666564941406,619.3333129882812,,,,,,,37,37
10199,1.0,1.0,4.0,17.0,567.0,169.0," Nëmura, ",151.56666564941406,545.2833251953125,171.56666564941406,619.3333129882812,,,,,,,37,37
10262,1.0,1.0,4.0,17.0,573.0,168.0," Nëmura, ",151.56666564941406,545.2833251953125,171.56666564941406,619.3333129882812,,,,,,,37,37
10323,1.0,1.0,4.0,18.0,623.0,164.0, — ,151.56666564941406,619.3333129882812,171.56666564941406,642.3333129882812,,,,,,,37,37
10384,1.0,1.0,4.0,19.0,666.0,164.0, tha ,151.56666564941406,642.3333129882812,171.56666564941406,672.3666534423828,,,,,,,37,37
10446,1.0,1.0,4.0,20.0,682.0,164.0, ai ,151.56666564941406,672.36669921875,171.56666564941406,691.3833618164062,,,,,,,37,37
10509,1.0,1.0,4.0,20.0,682.0,164.0, ai ,151.56666564941406,672.36669921875,171.56666564941406,691.3833618164062,,,,,,,37,37
10573,1.0,1.0,4.0,20.0,682.0,164.0, ai ,151.56666564941406,672.36669921875,171.56666564941406,691.3833618164062,,,,,,,37,37
10634,1.0,1.0,4.0,20.0,682.0,164.0, ai ,151.56666564941406,672.36669921875,171.56666564941406,691.3833618164062,,,,,,,37,37
10696,1.0,1.0,4.0,20.0,682.0,164.0, ai ,151.56666564941406,672.36669921875,171.56666564941406,691.3833618164062,,,,,,,37,37
10758,1.0,1.0,4.0,20.0,682.0,164.0, ai ,151.56666564941406,672.36669921875,171.56666564941406,691.3833618164062,,,,,,,37,37
10819,1.0,1.0,4.0,20.0,690.0,165.0, ai ,151.56666564941406,672.36669921875,171.56666564941406,691.3833618164062,,,,,,,37,37
10881,1.0,1.0,4.0,21.0,714.0,166.0, me ,151.56666564941406,691.38330078125,171.56666564941406,721.3999633789062,,,,,,,37,37
10941,1.0,1.0,4.0,23.0,757.0,169.0, të ,151.56666564941406,745.4166870117188,171.56666564941406,765.433349609375,,,,,,,37,37
11002,1.0,1.0,4.0,24.0,791.0,169.0," ulët, ",151.56666564941406,765.433349609375,171.56666564941406,804.4666748046875,,,,,,,37,37
11064,1.0,1.0,4.0,24.0,794.0,167.0," ulët, ",151.56666564941406,765.433349609375,171.56666564941406,804.4666748046875,,,,,,,37,37
11124,1.0,1.0,4.0,24.0,794.0,167.0," ulët, ",151.56666564941406,765.433349609375,171.56666564941406,804.4666748046875,,,,,,,37,37
11188,1.0,1.0,4.0,24.0,794.0,167.0," ulët, ",151.56666564941406,765.433349609375,171.56666564941406,804.4666748046875,,,,,,,37,37
11250,1.0,1.0,4.0,24.0,794.0,167.0," ulët, ",151.56666564941406,765.433349609375,171.56666564941406,804.4666748046875,,,,,,,37,37
11313,1.0,1.0,4.0,24.0,794.0,167.0," ulët, ",151.56666564941406,765.433349609375,171.56666564941406,804.4666748046875,,,,,,,37,37
11373,1.0,1.0,4.0,25.0,813.0,167.0, pak ,151.56666564941406,804.4666748046875,171.56666564941406,838.5000152587891,,,,,,,37,37
11433,1.0,1.0,4.0,25.0,830.0,167.0, pak ,151.56666564941406,804.4666748046875,171.56666564941406,838.5000152587891,,,,,,,37,37
11494,1.0,1.0,4.0,27.0,870.0,165.0," dridhshëm, ",151.56666564941406,858.5166625976562,171.56666564941406,952.6000061035156,,,,,,,37,37
11555,1.0,1.0,4.0,27.0,898.0,164.0," dridhshëm, ",151.56666564941406,858.5166625976562,171.56666564941406,952.6000061035156,,,,,,,37,37
11617,1.0,1.0,4.0,27.0,911.0,163.0," dridhshëm, ",151.56666564941406,858.5166625976562,171.56666564941406,952.6000061035156,,,,,,,37,37
11678,1.0,1.0,4.0,27.0,914.0,163.0," dridhshëm, ",151.56666564941406,858.5166625976562,171.56666564941406,952.6000061035156,,,,,,,37,37
11740,1.0,1.0,4.0,27.0,914.0,163.0," dridhshëm, ",151.56666564941406,858.5166625976562,171.56666564941406,952.6000061035156,,,,,,,37,37
11802,1.0,1.0,4.0,27.0,914.0,163.0," dridhshëm, ",151.56666564941406,858.5166625976562,171.56666564941406,952.6000061035156,,,,,,,37,37
11864,1.0,1.0,4.0,27.0,914.0,163.0," dridhshëm, ",151.56666564941406,858.5166625976562,171.56666564941406,952.6000061035156,,,,,,,37,37
11925,1.0,1.0,4.0,27.0,927.0,163.0," dridhshëm, ",151.56666564941406,858.5166625976562,171.56666564941406,952.6000061035156,,,,,,,37,37
11986,1.0,1.0,4.0,28.0,957.0,163.0, siç ,151.56666564941406,952.5999755859376,171.56666564941406,979.5999755859376,,,,,,,37,37
12047,1.0,1.0,4.0,29.0,985.0,164.0, mund ,151.56666564941406,979.5999755859376,171.56666564941406,1029.6499633789062,,,,,,,37,37
12109,1.0,1.0,4.0,29.0,998.0,165.0, mund ,151.56666564941406,979.5999755859376,171.56666564941406,1029.6499633789062,,,,,,,37,37
12169,1.0,1.0,4.0,29.0,998.0,165.0, mund ,151.56666564941406,979.5999755859376,171.56666564941406,1029.6499633789062,,,,,,,37,37
12232,1.0,1.0,4.0,29.0,998.0,165.0, mund ,151.56666564941406,979.5999755859376,171.56666564941406,1029.6499633789062,,,,,,,37,37
12294,1.0,1.0,4.0,29.0,998.0,165.0, mund ,151.56666564941406,979.5999755859376,171.56666564941406,1029.6499633789062,,,,,,,37,37
12357,1.0,1.0,4.0,29.0,998.0,165.0, mund ,151.56666564941406,979.5999755859376,171.56666564941406,1029.6499633789062,,,,,,,37,37
12421,1.0,1.0,4.0,29.0,1006.0,165.0, mund ,151.56666564941406,979.5999755859376,171.56666564941406,1029.6499633789062,,,,,,,37,37
12482,1.0,1.0,4.0,30.0,1032.0,165.0, të ,151.56666564941406,1029.6500244140625,171.56666564941406,1049.6667022705078,,,,,,,37,37
12543,1.0,1.0,4.0,31.0,1052.0,167.0, thuhet ,151.56666564941406,1049.6666259765625,171.56666564941406,1099.7332916259766,,,,,,,37,37
12605,1.0,1.0,4.0,31.0,1054.0,167.0, thuhet ,151.56666564941406,1049.6666259765625,171.56666564941406,1099.7332916259766,,,,,,,37,37
12667,1.0,1.0,4.0,31.0,1054.0,167.0, thuhet ,151.56666564941406,1049.6666259765625,171.56666564941406,1099.7332916259766,,,,,,,37,37
12729,1.0,1.0,4.0,31.0,1054.0,167.0, thuhet ,151.56666564941406,1049.6666259765625,171.56666564941406,1099.7332916259766,,,,,,,37,37
12792,1.0,1.0,4.0,31.0,1054.0,167.0, thuhet ,151.56666564941406,1049.6666259765625,171.56666564941406,1099.7332916259766,,,,,,,37,37
12856,1.0,1.0,4.0,31.0,1053.0,167.0, thuhet ,151.56666564941406,1049.6666259765625,171.56666564941406,1099.7332916259766,,,,,,,37,37
12916,1.0,1.0,4.0,-1.0,987.0,177.0,,,,,,,,,,,,37,37
12978,1.0,1.0,4.0,-1.0,746.0,183.0,,,,,,,,,,,,37,37
13040,1.0,1.0,4.0,-1.0,631.0,181.0,,,,,,,,,,,,37,37
13102,1.0,1.0,4.0,-1.0,621.0,182.0,,,,,,,,,,,,37,37
13164,1.0,1.0,4.0,-1.0,616.0,183.0,,,,,,,,,,,,37,37
13225,1.0,1.0,4.0,-1.0,611.0,186.0,,,,,,,,,,,,37,37
13286,1.0,1.0,4.0,35.0,590.0,196.0, shfaqjen ,191.5666656494141,548.2833251953125,211.5666656494141,621.3666534423828,,,,,,,37,37
13349,1.0,1.0,4.0,-1.0,566.0,191.0,,,,,,,,,,,,37,37
13411,1.0,1.0,4.0,-1.0,555.0,186.0,,,,,,,,,,,,37,37
13473,1.0,1.0,4.0,-1.0,554.0,184.0,,,,,,,,,,,,37,37
13535,1.0,1.0,4.0,-1.0,554.0,184.0,,,,,,,,,,,,37,37
13597,1.0,1.0,4.0,-1.0,554.0,184.0,,,,,,,,,,,,37,37
13659,1.0,1.0,4.0,-1.0,538.0,188.0,,,,,,,,,,,,37,37
13720,1.0,1.0,4.0,34.0,510.0,195.0," diçkaje, ",191.5666656494141,482.23333740234375,211.5666656494141,548.2833404541016,,,,,,,37,37
13781,1.0,1.0,4.0,32.0,470.0,204.0, emri ,191.5666656494141,433.2166748046875,211.5666656494141,473.2333526611328,,,,,,,37,37
13844,1.0,1.0,4.0,32.0,465.0,205.0, emri ,191.5666656494141,433.2166748046875,211.5666656494141,473.2333526611328,,,,,,,37,37
13904,1.0,1.0,4.0,32.0,463.0,205.0, emri ,191.5666656494141,433.2166748046875,211.5666656494141,473.2333526611328,,,,,,,37,37
13965,1.0,1.0,4.0,32.0,463.0,205.0, emri ,191.5666656494141,433.2166748046875,211.5666656494141,473.2333526611328,,,,,,,37,37
14029,1.0,1.0,4.0,32.0,461.0,206.0, emri ,191.5666656494141,433.2166748046875,211.5666656494141,473.2333526611328,,,,,,,37,37
14091,1.0,1.0,4.0,32.0,458.0,207.0, emri ,191.5666656494141,433.2166748046875,211.5666656494141,473.2333526611328,,,,,,,37,37
14153,1.0,1.0,4.0,32.0,455.0,210.0, emri ,191.5666656494141,433.2166748046875,211.5666656494141,473.2333526611328,,,,,,,37,37
14214,1.0,1.0,4.0,32.0,454.0,210.0, emri ,191.5666656494141,433.2166748046875,211.5666656494141,473.2333526611328,,,,,,,37,37
14276,1.0,1.0,4.0,32.0,454.0,210.0, emri ,191.5666656494141,433.2166748046875,211.5666656494141,473.2333526611328,,,,,,,37,37
14338,1.0,1.0,4.0,32.0,468.0,211.0, emri ,191.5666656494141,433.2166748046875,211.5666656494141,473.2333526611328,,,,,,,37,37
14400,1.0,1.0,4.0,34.0,525.0,214.0," diçkaje, ",191.5666656494141,482.23333740234375,211.5666656494141,548.2833404541016,,,,,,,37,37
14461,1.0,1.0,4.0,35.0,556.0,214.0, shfaqjen ,191.5666656494141,548.2833251953125,211.5666656494141,621.3666534423828,,,,,,,37,37
14522,1.0,1.0,4.0,35.0,585.0,214.0, shfaqjen ,191.5666656494141,548.2833251953125,211.5666656494141,621.3666534423828,,,,,,,37,37
14585,1.0,1.0,4.0,35.0,602.0,214.0, shfaqjen ,191.5666656494141,548.2833251953125,211.5666656494141,621.3666534423828,,,,,,,37,37
14647,1.0,1.0,4.0,36.0,622.0,213.0, e ,191.5666656494141,621.36669921875,211.5666656494141,636.3833618164062,,,,,,,37,37
14709,1.0,1.0,4.0,36.0,623.0,213.0, e ,191.5666656494141,621.36669921875,211.5666656494141,636.3833618164062,,,,,,,37,37
14770,1.0,1.0,4.0,36.0,626.0,213.0, e ,191.5666656494141,621.36669921875,211.5666656494141,636.3833618164062,,,,,,,37,37
14832,1.0,1.0,4.0,36.0,626.0,213.0, e ,191.5666656494141,621.36669921875,211.5666656494141,636.3833618164062,,,,,,,37,37
14893,1.0,1.0,4.0,36.0,626.0,213.0, e ,191.5666656494141,621.36669921875,211.5666656494141,636.3833618164062,,,,,,,37,37
14955,1.0,1.0,4.0,36.0,626.0,213.0, e ,191.5666656494141,621.36669921875,211.5666656494141,636.3833618164062,,,,,,,37,37
15018,1.0,1.0,4.0,36.0,628.0,213.0, e ,191.5666656494141,621.36669921875,211.5666656494141,636.3833618164062,,,,,,,37,37
15078,1.0,1.0,4.0,37.0,646.0,213.0, së ,191.5666656494141,636.38330078125,211.5666656494141,660.3999633789062,,,,,,,37,37
15140,1.0,1.0,4.0,38.0,676.0,213.0, cilës ,191.5666656494141,660.4000244140625,211.5666656494141,701.4167022705078,,,,,,,37,37
15201,1.0,1.0,4.0,39.0,715.0,211.0, e ,191.5666656494141,701.4166870117188,211.5666656494141,716.433349609375,,,,,,,37,37
15264,1.0,1.0,4.0,40.0,745.0,210.0, pret ,191.5666656494141,716.433349609375,211.5666656494141,752.4666748046875,,,,,,,37,37
